brand_code,brand_description
82403,"Gas-X Thin Strips Cinnamon"
82408,"Orapred ODT"
82415,"Carboxine-D"
82418,"Carboxine 12 D"
82421,"Carboxine DM"
82424,"Carboxine 12 DM"
82430,"Dextrose 5% and Water"
82433,"Cough Syrup DM"
82469,"Dextrose 10% and Water"
82478,"Dextrose 2.5% and 0.45% Sodium Chloride"
82479,"Dextrose 5% and 0.9% Sodium Chloride"
82480,"Dextrose 5% and 0.45% Sodium Chloride"
82481,"Dextrose 5% and 0.33% Sodium Chloride"
82482,"Dextrose 5% and 0.2% Sodium Chloride"
82483,"Dextrose 10% and 0.45% Sodium Chloride"
82484,"Dextrose 10% and 0.2% Sodium Chloride"
82485,"Dextrose 2.5% and Water"
82486,"Dextrose 10% and 0.9% Sodium Chloride"
82487,"Dextrose 5% and 0.11% Sodium Chloride"
82488,"Sodium Chloride 0.9%, Intravenous"
82489,"Sodium Chloride 0.45%, Intravenous"
82490,"Dextrose 2.5% and Half-Strength Lactated Ringers"
82491,"Sodium Chloride 2.5%, Intravenous"
82492,"Sodium Chloride 3%, Intravenous"
82493,"Sodium Chloride 5%, Intravenous"
82494,"Sodium Chloride 0.9% with Potassium Chloride 20 mEq/L"
82495,"Sodium Chloride 0.9% with Potassium Chloride 40 mEq/L"
82496,"Dextrose 5% in Lactated Ringers with Potassium Chloride 20 mEq/L"
82497,"Dextrose 5% and Water with Potassium Chloride 10 mEq/L"
82498,"Dextrose 5% and Water with Potassium Chloride 20 mEq/L"
82499,"Dextrose 5% and Water with Potassium Chloride 30 mEq/L"
82500,"Dextrose 5% and Water with Potassium Chloride 40 mEq/L"
82501,"Dextrose 10% and 0.2% Sodium Chloride with Potassium Chloride 20 mEq/L"
82502,"Dextrose 5% and 0.2% Sodium Chloride with Potassium Chloride 10 mEq/L"
82503,"Dextrose 5% and 0.45% Sodium Chloride with Potassium Chloride 10 mEq/L"
82504,"Dextrose 5% and 0.2% Sodium Chloride with Potassium Chloride 20 mEq/L"
82505,"Dextrose 5% and 0.33% Sodium Chloride with Potassium Chloride 20 mEq/L"
82506,"Dextrose 5% and 0.45% Sodium Chloride with Potassium Chloride 20 mEq/L"
82507,"Dextrose 5% and 0.9% Sodium Chloride with Potassium Chloride 20 mEq/L"
82508,"Dextrose 5% and 0.2% Sodium Chloride with Potassium Chloride 30 mEq/L"
82509,"Dextrose 5% and 0.33% Sodium Chloride with Potassium Chloride 30 mEq/L"
82510,"Dextrose 5% and 0.45% Sodium Chloride with Potassium Chloride 30 mEq/L"
82511,"Dextrose 5% and 0.2% Sodium Chloride with Potassium Chloride 40 mEq/L"
82512,"Dextrose 5% and 0.33% Sodium Chloride with Potassium Chloride 40 mEq/L"
82513,"Dextrose 5% and 0.45% Sodium Chloride with Potassium Chloride 40 mEq/L"
82514,"Dextrose 5% and 0.9% Sodium Chloride with Potassium Chloride 40 mEq/L"
82515,"Dextrose 5% and Lactated Ringers with Potassium Chloride 40 mEq/L"
82516,"Sodium Chloride 0.45% with Potassium Chloride 20 mEq/L"
82517,"Dextran 40 in 0.9% Sodium Chloride"
82519,"Dextran 40 in 5% Dextrose"
82521,"Gentran 40 with 5% Dextrose"
82523,"Gentran 40 with 0.9% Sodium Chloride"
82525,"Dextrose 20% and Water"
82526,"Dextrose 50% and Water"
82527,"Dextrose 70% and Water"
82528,"Dextrose 30% and Water"
82529,"Dextrose 40% and Water"
82530,"Dextrose 60% and Water"
82531,"Hyperlyte CR"
82542,"Gardasil"
82552,"West-Decon M"
82554,"APAP Infant Drops"
82559,"Seb-Prev"
82562,"Carb PSE 12 DM"
82565,"NeoProfen"
82576,"Acetaminophen Extra Strength"
82577,"Acetaminophen Extra Strength Cool Ice Caplets"
82578,"Acetaminophen Geltabs"
82579,"Acetaminophen Caplets"
82580,"Acetaminophen Jr Strength Rapid Tabs"
82581,"Acetaminophen Extra Strength Caplets"
82582,"Acetaminophen Extra Strength Gelcaps"
82583,"Arthritis Pain Relief"
82584,"Acetaminophen Children's Strength Rapid Tabs"
82585,"Aspirin Children's Cherry"
82586,"Aspirin Children's Orange"
82587,"Aspirin Adult Low Strength"
82588,"Soothe Chewable"
82589,"Soothe Regular Strength Cherry"
82590,"Soothe Regular Strength"
82591,"Soothe Maximum Strength"
82592,"Antacid Long Lasting Mint Flavor"
82593,"Antacid Long Lasting Fruit Flavor"
82594,"Antacid Extra Strength Tropical Fruit Flavor"
82595,"Antacid Extra Strength Assorted Fruit Flavor"
82596,"Antacid Extra Strength Wintergreen Flavor"
82597,"Acid Controlled"
82598,"Anti-Diarrheal Caplets"
82599,"Wal-Proxen Caplets"
82600,"Wal-Proxen"
82601,"Nicotine Mint"
82602,"Wal-Phed"
82603,"Wal-Phed 12 Hour Non-Drowsy"
82604,"Wal-Zan"
82605,"Gas Relief Ultra Strength Softgels"
82612,"Children's Non-Aspirin Plus Cold & Cough"
82614,"Headache Relief"
82615,"Rest Easy Night Time"
82617,"Rest Easy Night Time Original Flavor"
82618,"Acetaminophen PM Extra Strength"
82619,"Max Strength Daytime Sinus Caplets"
82620,"Comfort Gel Original"
82621,"Comfort Gel Extra Strength"
82622,"Oral Analgesic Paste Maximum Strength"
82623,"Fiber Lax Caplets"
82627,"Wal-Profen"
82628,"Ibuprofen Infant's Drops"
82629,"Ibuprofen Dye Free"
82630,"Eye Allergy Relief"
82631,"Pediatric Electrolyte Fruit"
82632,"Pediatric Electrolyte Grape"
82633,"Therapeutic Moisturizing"
82634,"Lice Treatment Crème Rinse"
82635,"Ora Relief Throat"
82636,"Stop Lice Maximum Strength"
82637,"Natural Fiber Smooth Orange"
82650,"Heartburn Antacid Extra Strength"
82652,"Acetaminophen 8-hr Relief"
82653,"Dairy Digestive Supplement"
82654,"Ultra Dairy Digestive"
82655,"L-Formula"
82656,"Aspirin EC Lo-Dose"
82657,"Soothe Caplets"
82658,"Glycerin Emollient"
82659,"Backache Relief Extra Strength"
82660,"Fiber Therapy Caplets"
82661,"Calcium for Women Milk Chocolate"
82662,"Vitamin A and D Softgels"
82663,"Ultra Choice Multivitamin/Mineral"
82664,"Therapeutic M"
82665,"Ultra Choice Multivitamin/Mineral Mature Formula"
82666,"A Thru Z Select Plus Lutein"
82667,"Land Before Time Children's with Vitamin C"
82668,"Land Before Time Children's with Iron"
82671,"Balanced B-100 High Potency Caplets"
82672,"Balanced B-100 Time Released High Potency Caplets"
82673,"A Thru Z Hi Potency Caplets"
82674,"Land Before Time Complete"
82675,"Super Aytinal 50 Plus"
82676,"Super Aytinal For Active Adults"
82677,"Ocutabs G/S"
82678,"Women's Way"
82679,"Vitamin C Plus Echinacea"
82680,"Stress Formula Caplets"
82681,"Calcium 600 Plus Soy"
82682,"Fish Oil Concentrate"
82683,"Alcohol Swab"
82684,"BD Butterfly Alcohol Pad"
82688,"Vitamin B-12 Time Release"
82689,"BD Normal Saline Flush"
82691,"BD Posiflush SF"
82693,"Gelclair"
82745,"Mylanta Maximum Strength"
82747,"Mylanta Maximum Strength Cherry"
82749,"A-Mantle"
82758,"Advil PM"
82767,"Advair HFA"
82771,"Glucose Raspberry"
82772,"Glucose Orange"
82773,"Finasteride"
82774,"Cefoxitin Sodium"
82884,"Abilify Discmelt"
82965,"Nicotine Patch S-3"
82966,"Nicotine Patch S-2"
82969,"Simvastatin"
82982,"Sronyx"
82984,"Ketotifen Ophthalmic"
83005,"Prezista"
83014,"Ceprotin"
83054,"Multi-Day Plus Minerals"
83067,"Medebar Super 250"
83078,"Sol-O-Pake"
83093,"femhrt 0.5 mg/2.5 mcg"
83102,"Gallium Citrate Ga-67"
83107,"GastroMARK"
83148,"Opana"
83162,"Opana ER"
83167,"Sertraline Hydrochloride"
83173,"Sprycel"
83187,"Indiclor"
83190,"Indium Oxyquinoline In-111"
83192,"Indium In-111 DTPA"
83195,"Phosphocol P-32"
83197,"Quadramet"
83200,"Chromitrope Sodium"
83203,"Sodium Iodide I-123"
83206,"Iodotope"
83209,"Metastron"
83283,"Quellada Scabies Treatment"
83301,"Orange Medic Head Lice Treatment"
83311,"Paineze Paracetamol"
83315,"Plasbumin-25 (Low Aluminum)"
83320,"Carbetapentane/Diphenhydramine/Phenylephrine"
83334,"Urea Nail"
83335,"Condasin"
83339,"Perskindol"
83425,"Histadec"
83427,"HistadecDM"
83454,"Lucentis"
83487,"Guardian Anti-Fungal"
83566,"Max HC"
83591,"Octreoscan"
83597,"Play Longer"
83599,"Sudafed PE Extra Strength"
83601,"Canesten 3 Comfortab Combi-Pak"
83624,"Canesten 1 Comfortab Combi-Pak"
83630,"Aleve Sinus & Headache"
83633,"Precare Premier"
83636,"Oscion Cleanser"
83640,"Colestipol Hydrochloride"
83641,"EXUBERA Combination Pack 12"
83643,"EXUBERA Combination Pack 15"
83653,"EXUBERA Kit"
83656,"Symbicort 400/12 Turbohaler"
83667,"DMax Pediatric Drops"
83670,"DMax Syrup"
83672,"Bedol"
83784,"PSE Allergy"
83786,"PSE Allergy DM"
83796,"Atripla"
83800,"P-Tex"
83808,"HepaGam B"
83810,"FreshKote"
83818,"Neupro"
83834,"Enbrel SureClick"
83836,"Bromaphedrine D"
83855,"Xyzal"
83893,"4Head"
83903,"Noxafil"
84095,"Clindamycin, Vaginal"
84102,"Qualaquin"
84128,"Pseudo Cough"
84130,"Relasin DM"
84136,"Relasin-HC"
84139,"Z-Cof HC"
84141,"Z-Cof DM"
84146,"Meloxicam"
84237,"Humira Pen"
84239,"Tranylcypromine Sulfate"
84241,"Liquicough DM"
84243,"Exetuss-HC"
84245,"Imavist"
84251,"PediaTan"
84254,"PediaTan D"
84266,"Sennosides"
84267,"Symbicort"
84277,"Elaprase"
84279,"Alenaze-D NR"
84281,"VaZol-D"
84283,"Canges-HC NR"
84285,"FluTuss HC"
84287,"Nexphen PD"
84289,"Nomuc-PE"
84292,"Canges-XP"
84301,"ProAir HFA"
84328,"ABC Plus Senior"
84357,"Duetact"
84379,"Allens Junior Cough"
84382,"Halls Mentholyptus Blackcurrant"
84383,"Halls Mentholyptus Sugar Free Cherry"
84384,"Halls Mentholyptus Original"
84385,"Halls Mentholyptus Original Sugar Free"
84386,"Halls Mentholyptus Extra Strong"
84387,"Hill's Balsam Nasal Congestion"
84389,"Norit"
84457,"Neutral Sodium Fluoride Rinse"
85636,"Sennalax-S"
86171,"Doculax"
86654,"Albolene Moisturizing Cleanser"
86765,"Xolegel"
87293,"Orajel Regular Strength"
87295,"Caine Tips Oral Pain Relief"
87326,"Vicks Dayquil Liquicaps Cold/Flu"
87575,"Allergy Sinus Maximum Strength"
87594,"Respa-PE"
87600,"Vicks Formula 44D Cough & Sinus Congestion Relief"
87604,"Betapace AF"
87607,"Sotalol Hydrochloride AF"
87651,"Venlafaxine Hydrochloride"
87656,"GenTeal PF"
87658,"ApexiCon"
87752,"Sudafed PE Sinus & Allergy"
87754,"Reluri"
87756,"Zinc 50 mg Pink"
87793,"Dur-Tann DM"
87799,"Kerr Triple Dye"
87801,"Aquabase"
87805,"Vita Drops with Iron"
87807,"Glumetza"
87809,"Clopidogrel"
87810,"Robafen DM Clear"
87815,"Dermamycin"
87818,"Sulfazine"
87820,"Octreotide Acetate Novaplus"
87821,"QV-Allergy"
87823,"Qual-Tussin Pediatric"
87825,"Qual-Tussin DC"
87838,"Rescon-Jr"
87841,"Certuss"
87848,"Amdry-C"
87850,"Prascion FC Cloths"
87855,"Rescon"
87860,"Inova"
87869,"AlleRx DF Dose Pack"
87872,"AlleRx PE Dose Pack"
87888,"Fluvirin Preservative-Free"
87891,"Loratadine Reditab"
87894,"CP Dec DM"
87896,"CP Dec"
87898,"D-Tann HC"
87901,"Dicel"
87904,"Dicel DM"
87907,"Tylenol Cold Multi-Symptom Nighttime Cool Burst"
87909,"Tylenol Cold Head Congestion Nighttime Cool Burst"
87911,"All Day Pain Relief"
87913,"Nariz"
87916,"Nariz HC"
87918,"Prascion RA"
87940,"Pain Ease Mist"
87942,"Pain Ease Medium Stream"
87944,"Floranex"
87952,"Sensi-Care Perineal/Skin Cleanser"
87956,"Aloe Vesta Body Wash & Shampoo"
87958,"Aloe Vesta Perineal/Skin Cleanser"
87965,"Aloe Vesta Skin Conditioner"
87967,"Septi-Soft Concentrate"
87976,"DexFol"
87978,"Retin A Micro Gel Pump"
87988,"Vaseline Lip Therapy, Cherry"
87990,"Vaseline Lip Therapy"
87992,"Chap Stick, Cherry"
87994,"Chap Stick Lip Moisturizer"
87996,"Esoterica Dry Skin"
88003,"Acid Gone Extra Strength"
88006,"Special Care"
88015,"Baza Cleanse & Protect"
88059,"One-A-Day Men's Health Formula"
88062,"Protexel"
88064,"Special Care Moisture Barrier"
88089,"Neutrogena T/Sal"
88091,"Dexpak Jr. Taperpak"
88095,"ProHist DM"
88098,"Duraphen 1000"
88101,"DuraMAX"
88104,"DuraDEX Forte"
88107,"Benefiber (guar gum formulation)"
88111,"Nite Time Cold & Flu"
88112,"Headache Relief PM"
88114,"Stress Formula Plus Iron"
88115,"Multiple Vitamins Essentials"
88116,"Animal Shape Vitamins with Iron"
88132,"Nite Time Cold & Flu, Cherry"
88133,"Allergy/Sinus Headache"
88135,"Tussin Cough and Cold Maximum Strength"
88136,"Complete Senior"
88137,"Sinus 12 Hour"
88138,"Motion Sickness Less Drowsy"
88139,"Urinary Pain Relief"
88214,"Mederma for Kids"
88219,"Certa-Vite Senior Plus Lutein"
88221,"Veracolate"
88226,"Quasense"
88229,"Super B Complex with C"
88231,"Cold and Sinus"
88233,"Triac Cold & Cough"
88235,"Tussin CF Cough"
88236,"Cold & Allergy Children's"
88237,"Cold & Cough Children's"
88238,"Lice Treatment"
88239,"Skin Therapy"
88240,"Migraine Formula"
88241,"Allergy Plus Congestion"
88242,"Medicated Body"
88243,"BenzaClin with pump"
88245,"Premoistened Hemorrhoid Pads"
88252,"Acetaminophen Rapid Release Gelcap"
88295,"Wilstart"
88298,"Wilfactin"
88320,"Sinus & Allergy"
88321,"Jolessa"
88323,"Complete"
88324,"Antacid"
88325,"Skin Cleanser"
88327,"Soft Calcium Chews"
88328,"Saline Laxative"
88329,"First Aid Antiseptic (obsolete)"
88330,"Pain & Cold Relief"
88331,"Medicated Chest Rub"
88332,"Complete Premium"
88333,"Opti-Vitamins"
88334,"Conal"
88344,"Kinerase"
88347,"Rena-Vite"
88350,"Ovcon 35 Fe"
88355,"FIRST-Progesterone VGS 25"
88358,"FIRST-Progesterone VGS 400"
88361,"Dytan-AT"
88365,"Caldyphen Clear"
88367,"Advance Relief"
88368,"Daytime Cold & Flu Relief"
88369,"Cough & Cold Multi-Symptom"
88373,"MoviPrep"
88375,"Niferex-150"
88377,"Niferex-150 Forte"
88379,"Chromagen"
88381,"Chromagen FA"
88383,"Chromagen Forte"
88385,"Robitussin DM Infant Drops"
88388,"Aloe Vesta Cleansing Foam"
88390,"Boroleum"
88394,"Preparation H Cooling Gel"
88397,"Buckleys Mixture"
88399,"Tiger Balm"
88401,"Tiger Balm Extra Strength"
88403,"Tiger Balm Ultra Strength"
88405,"Neevo"
88410,"ST-37"
88414,"Zotex DMX"
88417,"Donatussin DM Suspension"
88420,"Neo DM"
88423,"Neo DM Drops"
88426,"Sucrets, Mint"
88428,"Sucrets, Wild Cherry"
88431,"Sucrets, Children's"
88434,"Sucrets Maximum Strength, Wintergreen"
88436,"Sucrets Maximum Strength, Cherry"
88439,"Sucrets DM Cough"
88441,"Vagistat-3"
88444,"Stress Formula plus Zinc"
88445,"Calcium 600 plus Minerals"
88446,"Refresh Endura"
88449,"Verdeso"
88455,"Robitussin Cough Drop Honey Citrus"
88457,"Robitussin Cough Drop Almond Honey"
88460,"Dytan-DM"
88465,"Tanac"
88472,"Perloxx"
88478,"Dynex VR"
88481,"Dynex LA"
88483,"Pedia Relief"
88485,"Stool Softener-Laxative"
88487,"Sudex"
88493,"Derifil"
88497,"Vectibix"
88527,"Magnesiocard"
88594,"Fentora"
88661,"Travatan Z"
88668,"Bromatan Plus"
88672,"Tusso-XR"
88675,"Tusso-DM"
88678,"Cold & Sinus"
88679,"Cold & Allergy PE"
88680,"Daytime PE"
88681,"Pain Relief Ultra Strength"
88684,"FluLaval"
88687,"Little Noses Decongestant"
88691,"Zolinza"
88695,"ProHist"
88699,"Brovana"
88704,"Calmoseptine(obs)"
88706,"All-Nite"
88709,"Mapap Sinus Congestion and Pain"
88712,"Dimaphen Elixir"
88715,"Zotex-12"
88717,"Tussin Ped"
88718,"Cough & Runny Nose"
88721,"Maxifed-G"
88724,"Maxifed"
88727,"Re All 12"
88731,"Maxifed DM"
88734,"Maxifed DMX"
88739,"Acetaminophen Arthritis Pain"
88843,"Allanderm-T"
88846,"Liquid Polibar"
88848,"E-Z AC"
88851,"Entero-H"
88855,"Liquid E-Z Paque"
88858,"Varibar Thin Honey"
88861,"Varibar Thin"
88862,"Varibar Nectar"
88864,"Varibar Pudding"
88867,"Volumen"
88870,"Scan C"
88886,"Triaminic Long Acting Cough(obs)"
88890,"Phytum Antipelliculaire Shampooing Purifiant"
88911,"Buckleys Complete"
88925,"Contac Complete Cough, Cold & Flu Extra Strength"
88934,"Osteocit D Plus"
88951,"Tylenol Cold Daytime"
88960,"Neocitran Non Drowsy Extra Strength Cold and Flu"
88965,"Triaminic Daytime Cough & Cold"
88977,"Tylenol Cold Daytime Extra Strength"
88979,"Tylenol Flu Daytime Extra Strength"
88986,"Triaminic Long Acting Cough"
88989,"Balziva"
89000,"HyperTET S/D"
89034,"Januvia"
89057,"Comtrex Cold & Cough"
89059,"Little Tummys Nausea Relief"
89062,"Deconsal CT Tannate"
89064,"Ferrex-150 Forte"
89068,"Novahistine DH"
89071,"Deconsal DM Tannate"
89074,"Mylanta Ultimate Strength"
89080,"Inova 4/1"
89095,"Prednicarbate"
89096,"Pain Relief Sinus"
89097,"Pain Relief Allergy Sinus Geltab"
89098,"Pain Relief Allergy Sinus Gelcap"
89099,"Triac Chest & Nasal"
89102,"Aldex-CT"
89106,"Clonidine Hydrochloride"
89109,"Aldex D"
89112,"Aldex DM"
89115,"Z-Cof 12DM"
89121,"Coreg CR"
89127,"Dur-Tann Forte"
89131,"Tylenol Cold Multi-Symptom Severe"
89163,"MG217 Medicated Tar"
89197,"Desonate"
89204,"Tylenol Cold Multi-Symptom Nighttime"
89221,"Melatonin Time Release"
89245,"Tyzeka"
89254,"Extendryl G"
89283,"Robitussin Cough & Cold CF"
89286,"Mucinex Childrens"
89300,"Mucinex Childrens Mini-Melts"
89302,"Mucinex Junior Strength Mini-Melts"
89327,"Vagisil"
89329,"Amerigel Care"
89331,"Heartburn Relief"
89333,"Dermarest Psoriasis Overnight Treatment"
89396,"Carba-XP"
89427,"Equaline One Daily Essential"
89466,"BeneFIX"
89475,"Milk Thistle"
89478,"Cranberry"
89482,"Azo-Cranberry"
89485,"Valerian Root"
89488,"Echinacea"
89491,"Menopause Support"
89497,"Garlic Oil"
89507,"Aloe Vera"
89513,"Flax Seed Oil"
89524,"Ginkgo Biloba"
89526,"Gingko Biloba"
89530,"Primrose Oil"
89559,"Konyne 80"
89560,"Proplex T"
89561,"Profilnine SD"
89562,"Mononine (obsolete1)"
89563,"Alphanine SD (obsolete1)"
89567,"Bebulin VH"
89637,"Ginger Root"
89645,"Ginkgo"
89651,"Flax Oil"
89654,"Evening Primrose"
89656,"Evening Primrose Oil"
89658,"Valerian"
89717,"Severe Cold Multi-Sympton"
89719,"Benzo-O-Stetic"
89733,"Dakins Quarter Strength Solution"
89735,"Dakins Half Strength Solution"
89737,"Carboplatin Novaplus"
89810,"Codiclear DH"
89827,"Tussi-Organidin NR"
89829,"Tussi-Organidin-S NR"
89855,"Tussi-Organidin DM NR"
89857,"Tussi-Organidin DM-S NR"
89868,"Atuss HS"
89871,"Atuss DS"
89873,"Fludarabine Phosphate Novaplus"
89874,"Cepacol Extra Strength"
89881,"Bupivacaine Hydrochloride Monohydrate"
89891,"VazoBid"
89900,"Q-Tussin CF (obsolete)"
89903,"VazoTan"
89905,"Tazicef Novaplus"
89917,"Triaminic Thin Strips Cough and Congestion"
89919,"Triaminic Toddler Cough and Cold Thin Strips"
89922,"Triaminic Thin Strips Nasal Congestion(obsolete)"
89924,"Triaminic Toddler Congestion Thin Strips(obsolete)"
89934,"Triaminic Thin Strips Nasal Congestion"
89938,"Triaminic Toddler Congestion Thin Strips"
89979,"Ziana"
89987,"LTA Preattached 360 Kit"
89989,"LTA Pediatric Kit"
89993,"LTA II Kit"
90011,"Kaopectate Stool Softener"
90014,"Kao-Tin"
90019,"Flumazenil Novaplus"
90028,"Glucose Gel"
90045,"Beriate P"
90046,"Fanhdi"
90047,"Monoclate-P"
90048,"Replenate"
90049,"Liberate"
90050,"ReFacto"
90051,"Advate"
90052,"Helixate NexGen"
90053,"Kogenate Bayer"
90054,"Recombinate"
90055,"Hyate:C"
90090,"Kogenate FS"
90095,"Refacto"
90115,"Factane"
90116,"Monoclate"
90125,"Dimaphen DM"
90127,"Oxybutynin Chloride ER"
90128,"Femcon FE"
90130,"Cold & Cough Childrens"
90132,"Tylenol Arthritis Caplet"
90135,"Apidra OptiClik Cartridge"
90147,"Dried Factor VIII Fraction Type 8Y"
90148,"Haemate P"
90149,"Optivate"
90150,"Alphanate"
90162,"Biostate"
90165,"Koate-DVI"
90170,"Monarc-M"
90178,"Koate-HP"
90180,"Kogenate"
90194,"Humate-P"
90202,"Bioclate"
90203,"Advate rAHF-PFM"
90204,"Helixate FS"
90208,"Helixate"
90218,"Hemofil-M"
90223,"Mononine"
90224,"Alphanine SD"
90295,"Ethezyme 650"
90297,"Tylenol Cold Multi-Symptom Daytime"
90303,"Veregen"
90311,"NeoBenz Micro SD"
90344,"Azithromycin Novaplus"
90405,"Sea-Omega 70"
90461,"Uricalm"
90479,"Ambi 60/580/30"
90484,"Ambi 80/780/40"
90489,"Ambi 60/580"
90492,"Ambi 80/780"
90513,"Ambi 40/1000/60"
90515,"Ambi 60/1000"
90517,"Ambi 600/1000/30"
90540,"Duratuss-A"
90548,"Histussin HC"
90558,"Epirubicin Hydrochloride"
90561,"Duratuss AC 12"
90566,"Maginex"
90573,"Maxiphen-G DM"
90582,"Time-Hist QD"
90610,"Maxiphen"
90612,"Ambi 40/1000"
90615,"Allfen C"
90617,"AMBI 1000/5"
90620,"Allfen CX"
90623,"Maxinate"
90628,"Metoprolol Tartrate ER"
90629,"I-Vite Protect"
90631,"Ondansetron Hydrochloride"
90635,"Durable Barr"
90637,"Keratol"
90686,"KneeRelief"
90702,"Lodrane 24D"
90798,"Mucinex Children's Cough"
90802,"Lorazepam Novaplus"
90903,"Eucarbon"
90905,"Active Carbon"
90956,"Ceftriaxone Sodium Novaplus"
91044,"Oestradiol Implants"
91095,"Bandi S15"
91131,"Z-Cof HCX"
91195,"CalciFolic-D"
91302,"Panadol Actifast"
91306,"Panamol"
91308,"Tempol"
91405,"Mefenamic Acid"
91416,"Oxandrolone"
91451,"Metronidazole Vaginal"
91518,"Bromaphen"
91520,"Diphenmax"
91522,"Redur-PCM"
91544,"Dry Cough"
91612,"Neo-Synephrine 12 Hour Extra Moisturizing"
91614,"Neo-Synephrine Extra Strength Nasal"
91616,"Neo-Synephrine Mild Nasal"
91621,"4-Way"
91656,"MonteFlu HC"
91729,"MontePhen"
91748,"Monte-G HC"
91817,"Cardec Drops"
91820,"Cardec DM Drops"
91822,"Tussicle"
91825,"Ketorolac Tromethamine Ophthalmic"
91827,"Follistim AQ Cartridge"
91863,"Oxilan"
91894,"AllePak"
91924,"VazoTuss HC"
91951,"DermOtic Oil"
91953,"Humibid"
91955,"Reme Tussin DM"
91960,"Anu-Med"
92041,"GlipiZIDE XL"
92084,"Excedrin Extra Strength"
92090,"Invega"
92097,"Rhinaclear"
92100,"ClindaReach Pledget"
92105,"Diphenmax D"
92144,"Xedec II"
92154,"Flanders Buttocks Ointment"
92159,"Creomulsion Children"
92165,"Ostiva"
92184,"Duet DHA EC"
92205,"KeralytGel"
92212,"Cyanokit"
92217,"MonteCough"
92235,"Metoprolol Succinate ER"
92262,"Thermoject"
92312,"Budeprion XL"
92320,"Citracal Prenatal 90+DHA"
92340,"Levacet"
92363,"Invarest"
92378,"Benefiber"
92471,"Brevoxyl Acne Wash Kit"
92583,"Creomulsion"
92594,"Optimum Magnesium Gluconate"
92652,"Optimum Charcoal"
92714,"Arthritis Pain Extended Release"
92729,"Excedrin Extra Strength Geltab"
92735,"Excedrin Migraine Geltab"
92737,"Excedrin Tension Headache Caplet"
92739,"Excedrin Sinus Headache Caplet"
92741,"Keri Original Therapy"
92743,"Keri Advanced Therapy"
92748,"Laxative Fiber"
92749,"Trypsin"
92751,"Combiflex"
92755,"Remergent HQ"
92758,"Methscopolamine Bromide"
92790,"Hydropram"
92825,"Taminol"
92827,"Under Ten Care Infant"
92988,"Simuc-GP"
92997,"Emetrol, Cherry"
93000,"Emetrol, Lemon-Mint"
93129,"Naropin Novaplus"
93130,"Ondansetron Hydrochloride Novaplus"
93131,"P-Tann D"
93133,"P-Tann"
93142,"Mapap Cold Formula"
93158,"Desenex AF"
93162,"Lamisil Defense"
93166,"Triaminic Cold & Allergy"
93168,"Triaminic Day Time Cold & Cough"
93171,"Triaminic Chest & Nasal Congestion"
93182,"Triaminic Night Time Cold & Cough"
93185,"Tylenol GoTabs"
93188,"Kerafoam"
93193,"Bedside-Care Perineal Wash"
93199,"Duratuss DM 12"
93202,"Duratuss PE"
93206,"Sitrex PD"
93211,"Nasacort HFA"
93214,"Liquicet"
93216,"Chloraseptic Citrus"
93217,"Chloraseptic Cherry"
93218,"Chloraseptic Menthol"
93219,"Chloraseptic Cool Mint"
93225,"Lialda"
