icd_9,disease_name,valid
"743.62    ","Accessory eyelid","1"
"743.62    ","Complete ablepharon","1"
"743.62    ","Congenital absence of eyelid","1"
"743.62    ","Congenital deformities of eyelids","1"
"743.62    ","Congenital ectropion","1"
"743.62    ","Congenital entropion","1"
"743.62    ","Epiblepharon","1"
"743.62    ","Eyelid abnormal narrowness","1"
"743.62    ","Narrowness, abnormal, eyelid","1"
"743.62    ","Partial ablepharon","1"
"743.63    ","Agenesis of cilia","1"
"743.63    ","Congenital absence of cilia","1"
"743.63    ","Distichia","1"
"743.63    ","Distichiasis","1"
"743.63    ","Epicanthic fold","1"
"743.63    ","Epicanthus","1"
"743.63    ","Other specified congenital anomalies of eyelid","1"
"743.63    ","Telecanthus","1"
"743.64    ","Congenital anomaly of lacrimal gland","1"
"743.64    ","Specified congenital anomalies of lacrimal gland","1"
"743.65    ","Accessory lacrimal canal","1"
"743.65    ","Agenesis of lacrimal apparatus","1"
"743.65    ","Alacrima","1"
"743.65    ","Congenital absence of lacrimal apparatus","1"
"743.65    ","Congenital absence of punctum lacrimale","1"
"743.65    ","Specified congenital anomalies of lacrimal passages","1"
"743.66    ","Congenital anomaly of orbit NOS","1"
"743.66    ","Ophthalmocele","1"
"743.66    ","Specified congenital anomalies of orbit","1"
"743.69    ","Accessory eye muscle","1"
"743.8     ","Megalophthalmos","1"
"743.8     ","Norrie's disease","1"
"743.8     ","Other specified anomalies of eye","1"
"743.9     ","Congenital anomaly of eye NOS","1"
"743.9     ","Congenital deformity of eye NOS","1"
"743.9     ","Unspecified anomaly of eye","1"
"744       ","Congenital anomalies of ear, face, and neck","0"
"744.0     ","Anomalies of ear causing impairment of hearing","0"
"744.00    ","Congenital anomaly of ear with impairment of hearing","1"
"744.00    ","Unspecified anomaly of ear with impairment of hearing","1"
"744.01    ","Absence of external ear","1"
"744.01    ","Congenital absence of auricle with atresia of auditory canal","1"
"744.01    ","Congenital absence of auricle with stenosis of auditory canal","1"
"744.01    ","Congenital absence of external auditory canal","1"
"744.01    ","Congenital absence of external ear","1"
"744.02    ","Congenital atresia of external auditory canal","1"
"744.02    ","Congenital stricture of external auditory canal","1"
"744.02    ","Other anomalies of external ear with impairment of hearing","1"
"744.03    ","Anomaly of middle ear, except ossicles","1"
"744.03    ","Congenital anomaly of middle ear","1"
"744.03    ","Congenital atresia of osseous meatus of middle ear","1"
"744.03    ","Congenital stricture of osseous meatus of middle ear","1"
"744.04    ","Anomalies of ear ossicles","1"
"744.04    ","Congenital anomaly of ossicles of ear","1"
"744.04    ","Congenital fixation of auditory ossicles","1"
"744.04    ","Congenital fusion of ossicles of ear","1"
"744.05    ","Anomalies of inner ear","1"
"744.05    ","Congenital anomaly of inner ear","1"
"744.05    ","Congenital anomaly of membranous labyrinth","1"
"744.05    ","Mondini's malformation","1"
"744.09    ","Anotia","1"
"744.09    ","Congenital absence of ear NOS","1"
"744.1     ","Accessory auricle","1"
"744.1     ","Accessory auricle of ear","1"
"744.1     ","Accessory tragus of ear","1"
"744.1     ","Polyotia","1"
"744.1     ","Preauricular appendage","1"
"744.1     ","Supernumerary ear lobule","1"
"744.1     ","Supernumerary external ear","1"
"744.2     ","Other specified anomalies of ear","0"
"744.21    ","Absence of ear lobe, congenital","1"
"744.21    ","Congenital absence of ear lobe","1"
"744.22    ","Macrotia","1"
"744.23    ","Microtia","1"
"744.24    ","Congenital absence of eustachian tube","1"
"744.24    ","Specified anomalies of Eustachian tube","1"
"744.29    ","Aztec ear","1"
"744.29    ","Bat ear","1"
"744.29    ","Cat's ear","1"
"744.29    ","Cryptotia","1"
"744.29    ","Darwin's tubercle","1"
"744.29    ","Lop ear","1"
"744.29    ","Macacus ear","1"
"744.29    ","Melotia","1"
"744.29    ","Mozart's ear","1"
"744.29    ","Outstanding ears","1"
"744.29    ","Pointed ear","1"
"744.29    ","Prominauris","1"
"744.29    ","Ridged ear","1"
"744.3     ","Congenital anomaly of ear NOS","1"
"744.3     ","Congenital deformity of ear NOS","1"
"744.3     ","Unspecified anomaly of ear","1"
"744.4     ","Branchial cleft cyst or fistula; preauricular sinus","0"
"744.41    ","Branchial cleft fistula","1"
"744.41    ","Branchial cleft sinus","1"
"744.41    ","Branchial cleft sinus or fistula","1"
"744.41    ","Branchial fistula","1"
"744.41    ","Branchial vestige","1"
"744.42    ","Branchial cleft cyst","1"
"744.42    ","Branchial cyst","1"
"744.43    ","Cervical auricle","1"
"744.46    ","Congenital preauricular fistula","1"
"744.46    ","Fistula auris congenita","1"
"744.46    ","Preauricular fistula","1"
"744.46    ","Preauricular sinus","1"
"744.46    ","Preauricular sinus or fistula","1"
"744.47    ","Preauricular cyst","1"
"744.49    ","Cervicoaural fistula","1"
"744.49    ","Congenital cervicoaural fistula","1"
"744.49    ","Congenital fistula of auricle","1"
"744.5     ","Congenital webbing of neck","1"
"744.5     ","Pterygium colli","1"
"744.5     ","Webbing of neck","1"
"744.8     ","Other specified anomalies of face and neck","0"
"744.81    ","Congenital hypertrophy of lip","1"
"744.81    ","Congenital macrocheilia","1"
"744.81    ","Macrocheilia","1"
"744.81    ","Macrochilia","1"
"744.82    ","Congenital macrostomia","1"
"744.82    ","Congenital microcheilia","1"
"744.82    ","Microcheilia","1"
"744.83    ","Macrostomia","1"
"744.83    ","Meloschisis","1"
"744.84    ","Microstomia","1"
"744.89    ","Other specified anomalies of face and neck NEC","1"
"744.9     ","Congenital anomaly of face NOS","1"
"744.9     ","Congenital anomaly of neck NOS","1"
"744.9     ","Congenital deformity of face NOS","1"
"744.9     ","Congenital deformity of neck NOS","1"
"744.9     ","Unspecified anomalies of face and neck","1"
"745       ","Bulbus cordis anomalies and anomalies of cardiac septal closure","0"
"745.0     ","Aortic septal defect","1"
"745.0     ","Aorticopulmonary septal defect","1"
"745.0     ","Aorticopulmonary window","1"
"745.0     ","Common aortopulmonary trunk","1"
"745.0     ","Common outflow, separate pulmonary artery and aorta","1"
"745.0     ","Common truncus arteriosus","1"
"745.0     ","Main pulmonary artery arising from ascending aorta","1"
"745.0     ","Main pulmonary artery arising from descending aorta","1"
"745.0     ","Persistent truncus arteriosus","1"
"745.0     ","Truncus arteriosus, Edwards' type I","1"
"745.0     ","Truncus arteriosus, Edwards' type II","1"
"745.0     ","Truncus arteriosus, Edwards' type III","1"
"745.0     ","Truncus arteriosus, Edwards' type IV","1"
"745.1     ","Transposition of great vessels","0"
"745.10    ","Classical transposition of great vessels","1"
"745.10    ","Complete transposition of great vessels","1"
"745.10    ","Transposition of great vessels, classical","1"
"745.10    ","Transposition of great vessels, complete","1"
"745.11    ","Aorta dextratransposition","1"
"745.11    ","Both great vessels from right ventricle origin","1"
"745.11    ","Dextratransposition of aorta","1"
"745.11    ","Dextratransposition, aorta","1"
"745.11    ","Double outlet right ventricle","1"
"745.11    ","Origin of both great vessels from right ventricle","1"
"745.11    ","Origin, both great vessels from right ventricle","1"
"745.11    ","Taussig-Bing defect","1"
"745.11    ","Taussig-Bing heart","1"
"745.11    ","Taussig-Bing syndrome","1"
"745.12    ","Corrected transposition of great vessels","1"
"745.12    ","Transposition of great vessels with ventricular inversion","1"
"745.19    ","Transposition of great vessels NEC","1"
"745.2     ","Pentalogy","1"
"745.2     ","Tetralogy of Fallot","1"
"745.3     ","Common ventricle","1"
"745.3     ","Cor triloculare biatriatum","1"
"745.3     ","Single ventricle","1"
"745.4     ","Absence of interventricular septum","1"
"745.4     ","Congenital interventricular septal defect","1"
"745.4     ","Eisenmenger's complex","1"
"745.4     ","Eisenmenger's defect","1"
"745.4     ","Eisenmenger's syndrome","1"
"745.4     ","Gerbode defect","1"
"745.4     ","Interventricular septal defect","1"
"745.4     ","Left ventricular-right atrial communication","1"
"745.4     ","Maladie de Roger","1"
"745.4     ","Roger's disease","1"
"745.4     ","Ventricular septal defect","1"
"745.5     ","Acleistocardia","1"
"745.5     ","Atrial septal defect of fossa ovalis","1"
"745.5     ","Atrial septal defect with mitral stenosis","1"
"745.5     ","Foramen ovale","1"
"745.5     ","Fossa ovalis defect","1"
"745.5     ","Lutembacher's disease","1"
"745.5     ","Lutembacher's syndrome","1"
"745.5     ","Ostium secundum defect","1"
"745.5     ","Ostium secundum type atrial septal defect","1"
"745.5     ","Patent foramen ovale","1"
"745.5     ","Patent ostium secundum","1"
"745.5     ","Persistent ostium secundum","1"
"745.6     ","Endocardial cushion defects","0"
"745.60    ","Endocardial cushion defect NOS","1"
"745.60    ","Endocardial cushion defect, unspecified type","1"
"745.61    ","Atrial septal defect with endocardial cushion defect, partial type","1"
"745.61    ","Atrial septum primum defect","1"
"745.61    ","Ostium primum defect","1"
"745.61    ","Persistent ostium primum","1"
"745.69    ","Atrial septal defect","1"
"745.69    ","Atrioventricular canal type ventricular septal defect","1"
"745.69    ","Atrioventricularis commune","1"
"745.69    ","Common atrioventricular canal","1"
"745.69    ","Common atrioventricular valve","1"
"745.69    ","Common atrium","1"
"745.69    ","Congenital absence of atrial septum","1"
"745.69    ","Cor triloculare biventriculare","1"
"745.69    ","Endocardial cushion defect, complete type","1"
"745.69    ","Interatrial septal defect","1"
"745.69    ","Ostium atrioventriculare commune","1"
"745.7     ","Absence of atrial and ventricular septa","1"
"745.7     ","Cor biloculare","1"
"745.8     ","Trilocular heart","1"
"745.8     ","Unilocular heart","1"
"745.9     ","Bulbus cordis","1"
"745.9     ","Congenital septal defect of heart NOS","1"
"745.9     ","Unspecified defect of septal closure","1"
"746       ","Other congenital anomalies of heart","0"
"746.0     ","Anomalies of pulmonary valve","0"
"746.00    ","Pulmonary valve anomaly NOS","1"
"746.00    ","Pulmonary valve anomaly, unspecified","1"
"746.01    ","Atresia, congenital","1"
"746.01    ","Congenital absence of pulmonary valve","1"
"746.01    ","Congenital atresia of pulmonary valve","1"
"746.02    ","Congenital stenosis of pulmonary valve","1"
"746.02    ","Congenital supravalvular pulmonary stenosis","1"
"746.09    ","Congenital insufficiency of pulmonary valve","1"
"746.09    ","Fallot's triad","1"
"746.09    ","Fallot's trilogy","1"
"746.1     ","Cleft leaflet of tricuspid valve","1"
"746.1     ","Congenital anomaly of tricuspid valve NOS","1"
"746.1     ","Congenital atresia of tricuspid valve","1"
"746.1     ","Congenital hypoplasia of tricuspid valve","1"
"746.1     ","Congenital stenosis of tricuspid valve","1"
"746.1     ","Tricuspid atresia and stenosis, congenital","1"
"746.2     ","Ebstein's anomaly","1"
"746.2     ","Ebstein's anomaly with atrial septal defect","1"
"746.3     ","Congenital anomaly of aortic valve NOS","1"
"746.3     ","Congenital aortic stenosis","1"
"746.3     ","Congenital atresia of aortic valve","1"
"746.3     ","Congenital stenosis of aortic valve","1"
"746.3     ","Double aortic valve","1"
"746.4     ","Bicupsid aortic valve","1"
"746.4     ","Bicuspid aortic valve","1"
"746.4     ","Congenital aortic insufficiency","1"
"746.4     ","Congenital insufficiency of aortic valve","1"
"746.5     ","Cleft leaflet of mitral valve","1"
"746.5     ","Congenital anomaly of mitral valve NOS","1"
"746.5     ","Congenital atresia of mitral valve","1"
"746.5     ","Congenital mitral stenosis","1"
"746.5     ","Congenital stenosis of mitral valve","1"
"746.5     ","Congenital supravalvular mitral stenosis","1"
"746.5     ","Double mitral valve","1"
"746.5     ","Duroziez's disease","1"
"746.5     ","Fused commissures of mitral valve","1"
"746.5     ","Parachute deformity of mitral valve","1"
"746.5     ","Parachute mitral valve","1"
"746.5     ","Supernumerary cusps of mitral valve","1"
"746.6     ","Congenital insufficiency of mitral valve","1"
"746.6     ","Congenital mitral insufficiency","1"
"746.7     ","Hypoplastic left heart syndrome","1"
"746.7     ","Rudimentary left ventricle","1"
"746.8     ","Other specified anomalies of heart","0"
"746.81    ","Congenital subaortic stenosis","1"
"746.81    ","Congenital subaortic stenosis of membranous type","1"
"746.81    ","Congenital subaortic stenosis of tunnel type","1"
"746.81    ","Idiopathic hypertrophic subaortic stenosis","1"
"746.81    ","Subaortic stenosis","1"
"746.82    ","Accessory atrium","1"
"746.82    ","Cor triatriatum","1"
"746.83    ","Infundibular pulmonic stenosis","1"
"746.83    ","Subvalvular pulmonic stenosis","1"
"746.84    ","Hypoplasia of myocardium, right ventricle","1"
"746.84    ","Hypoplasia of right heart","1"
"746.84    ","Hypoplasia of right ventricle","1"
"746.84    ","Obstructive anomalies of heart NEC","1"
"746.84    ","Parchment right ventricle","1"
"746.84    ","Uhl's anomaly","1"
"746.84    ","Uhl's disease","1"
"746.85    ","Anomalous communication of coronary artery","1"
"746.85    ","Anomalous origin of coronary artery","1"
"746.85    ","Bridge","1"
"746.85    ","Congenital absence of coronary artery","1"
"746.85    ","Congenital anomaly of coronary artery NOS","1"
"746.85    ","Coronary","1"
"746.85    ","Coronary artery anomaly","1"
"746.85    ","Coronary artery arising from aorta","1"
"746.85    ","Coronary artery arising from main pulmonary artery","1"
"746.85    ","Single coronary artery","1"
"746.86    ","Congenital complete atrioventricular block","1"
"746.86    ","Congenital complete AV block","1"
"746.86    ","Congenital heart block","1"
"746.86    ","Congenital incomplete atrioventricular block","1"
"746.86    ","Congenital incomplete AV block","1"
"746.87    ","Abdominal heart","1"
"746.87    ","Abnormal position of heart NOS","1"
"746.87    ","Cardioptosis","1"
"746.87    ","Congenital malposition of cardiac apex","1"
"746.87    ","Congenital malposition of heart NOS","1"
"746.87    ","Cordis ectopia","1"
"746.87    ","Dextrocardia","1"
"746.87    ","Ectocardia","1"
"746.87    ","Ectopia cordis","1"
"746.87    ","Ectopic heart","1"
"746.87    ","Heart in central chest","1"
"746.87    ","Heart in right chest","1"
"746.87    ","Isolated dextrocardia","1"
"746.87    ","Isolated levocardia","1"
"746.87    ","Isolated sinistrocardia","1"
"746.87    ","Levocardia","1"
"746.87    ","Levocardia NOS","1"
"746.87    ","Malposition of heart and cardiac apex","1"
"746.87    ","Mesocardia","1"
"746.87    ","Sinistrocardia NOS","1"
"746.89    ","Abnormal communication between pericardial sac and pleura","1"
"746.89    ","Atrial anomalous bands","1"
"746.89    ","Chiari's network","1"
"746.89    ","Congenital atresia of cardiac vein","1"
"746.89    ","Congenital cardiomegaly","1"
"746.89    ","Congenital diverticulum of left ventricle","1"
"746.89    ","Congenital hypoplasia of cardiac vein","1"
"746.89    ","Congenital pericardial defect","1"
"746.89    ","Hemicardia","1"
"746.89    ","Pericardial defect","1"
"746.89    ","Quadricuspid aortic valve","1"
"746.89    ","Remnants of valves of sinus venosus","1"
"746.9     ","Atelocardia","1"
"746.9     ","Congenital anomaly of heart NOS","1"
"746.9     ","Congenital heart disease NOS","1"
"746.9     ","Unspecified anomaly of heart","1"
"747       ","Other congenital anomalies of circulatory system","0"
"747.0     ","Botalli, ductus","1"
"747.0     ","Ductus botalli","1"
"747.0     ","Patent ductus arteriosus","1"
"747.0     ","Patent ductus Botalli","1"
"747.0     ","PDA [Patent ductus arteriosus]","1"
"747.0     ","Persistent ductus arteriosus","1"
"747.1     ","Coarctation of aorta","0"
"747.10    ","Adult-type coarctation","1"
"747.10    ","Coarctation of aorta (preductal) (postductal)","1"
"747.10    ","Congenital hypoplasia of aortic arch","1"
"747.10    ","Congenital hypoplasia of ascending aorta","1"
"747.10    ","Infantile type coarctation","1"
"747.10    ","Postductal coarctation of aorta","1"
"747.10    ","Preductal coarctation of aorta","1"
"747.10    ","Tubular hypoplasia of aortic arch","1"
"747.11    ","Congenital atresia of aortic arch","1"
"747.11    ","Interruption of aortic arch","1"
