hcfa_icd_9,hcfa_disease_name,hcfa_valid
"970.8","POIS-CNS STIMULANTS NEC",65535
"970.9","POIS-CNS STIMULANT NOS",65535
"971","POISON-AUTONOMIC AGENT*",0
"971.0","POIS-PARASYMPATHOMIMETIC",65535
"971.1","POIS-PARASYMPATHOLYTICS",65535
"971.2","POISON-SYMPATHOMIMETICS",65535
"971.3","POISONING-SYMPATHOLYTICS",65535
"971.9","POIS-AUTONOMIC AGENT NOS",65535
"972","POISON-CARDIOVASC AGENT*",0
"972.0","POIS-CARD RHYTHM REGULAT",65535
"972.1","POISONING-CARDIOTONICS",65535
"972.2","POISONING-ANTILIPEMICS",65535
"972.3","POIS-GANGLION BLOCK AGT",65535
"972.4","POIS-CORONARY VASODILAT",65535
"972.5","POISON-VASODILATOR NEC",65535
"972.6","POIS-ANTIHYPERTEN AGENT",65535
"972.7","POISON-ANTIVARICOSE DRUG",65535
"972.8","POISON-CAPILLARY ACT AGT",65535
"972.9","POIS-CARDIOVASC AGT NEC",65535
"973","POISONING-GI AGENTS*",0
"973.0","POIS-ANTACID/ANTIGASTRIC",65535
"973.1","POIS-IRRITANT CATHARTICS",65535
"973.2","POIS-EMOLLIENT CATHARTIC",65535
"973.3","POISONING-CATHARTIC NEC",65535
"973.4","POISONING-DIGESTANTS",65535
"973.5","POISONING-ANTIDIARRH AGT",65535
"973.6","POISONING-EMETICS",65535
"973.8","POISONING-GI AGENTS NEC",65535
"973.9","POISONING-GI AGENT NOS",65535
"974","POIS-WATER/MIN/METAB AGT",0
"974.0","POIS-MERCURIAL DIURETICS",65535
"974.1","POIS-PURINE DIURETICS",65535
"974.2","POIS-H2CO3 ANHYDRA INHIB",65535
"974.3","POISONING-SALURETICS",65535
"974.4","POISONING-DIURETICS NEC",65535
"974.5","POIS-ELECTRO/CAL/WAT AGT",65535
"974.6","POISON-MINERAL SALTS NEC",65535
"974.7","POIS-URIC ACID METABOL",65535
"975","POISONING-MUSCLE AGENT*",0
"975.0","POISONING-OXYTOCIC AGENT",65535
"975.1","POIS-SMOOTH MUSCLE RELAX",65535
"975.2","POIS-SKELET MUSCLE RELAX",65535
"975.3","POISON-MUSCLE AGENT NEC",65535
"975.4","POISONING-ANTITUSSIVES",65535
"975.5","POISONING-EXPECTORANTS",65535
"975.6","POIS-ANTI-COLD DRUGS",65535
"975.7","POISONING-ANTIASTHMATICS",65535
"975.8","POIS-RESPIR DRUG NEC/NOS",65535
"976","POIS-SKIN/EENT/DENT AGT*",0
"976.0","POIS-LOCAL ANTI-INFECT",65535
"976.1","POISONING-ANTIPRURITICS",65535
"976.2","POIS-LOC ASTRING/DETERG",65535
"976.3","POIS-EMOL/DEMUL/PROTECT",65535
"976.4","POISON-HAIR/SCALP PREP",65535
"976.5","POIS-EYE ANTI-INFEC/DRUG",65535
"976.6","POISON-ENT PREPARATION",65535
"976.7","POIS-TOPICAL DENTAL DRUG",65535
"976.8","POIS-SKIN/MEMBR AGNT NEC",65535
"976.9","POIS-SKIN/MEMBR AGNT NOS",65535
"977","POIS-MEDICINAL NEC/NOS*",0
"977.0","POISONING-DIETETICS",65535
"977.1","POISON-LIPOTROPIC DRUGS",65535
"977.2","POISONING-ANTIDOTES NEC",65535
"977.3","POISON-ALCOHOL DETERRENT",65535
"977.4","POIS-PHARMACEUT EXCIPIEN",65535
"977.8","POISON-MEDICINAL AGT NEC",65535
"977.9","POISON-MEDICINAL AGT NOS",65535
"978","POISONING-BACT VACCINES*",0
"978.0","POISONING-BCG VACCINE",65535
"978.1","POIS-TYPH/PARATYPH VACC",65535
"978.2","POISONING-CHOLERA VACCIN",65535
"978.3","POISONING-PLAGUE VACCINE",65535
"978.4","POISONING-TETANUS VACCIN",65535
"978.5","POIS-DIPHTHERIA VACCINE",65535
"978.6","POIS-PERTUSSIS VACCINE",65535
"978.8","POIS-BACT VACCIN NEC/NOS",65535
"978.9","POIS-MIX BACTER VACCINES",65535
"979","POIS-OTH VACCINE/BIOLOG*",0
"979.0","POISON-SMALLPOX VACCINE",65535
"979.1","POISON-RABIES VACCINE",65535
"979.2","POISON-TYPHUS VACCINE",65535
"979.3","POIS-YELLOW FEVER VACCIN",65535
"979.4","POISONING-MEASLES VACCIN",65535
"979.5","POIS-POLIOMYELIT VACCINE",65535
"979.6","POIS-VIRAL/RICK VACC NEC",65535
"979.7","POISONING-MIXED VACCINE",65535
"979.9","POIS-VACCINE/BIOLOG NEC",65535
"980","ALCOHOL TOXICITY*",0
"980.0","TOXIC EFF ETHYL ALCOHOL",65535
"980.1","TOXIC EFF METHYL ALCOHOL",65535
"980.2","TOXIC EFF ISOPROPYL ALC",65535
"980.3","TOXIC EFFECT FUSEL OIL",65535
"980.8","TOXIC EFFECT ALCOHOL NEC",65535
"980.9","TOXIC EFFECT ALCOHOL NOS",65535
"981","TOXIC EFF PETROLEUM PROD",65535
"982","TOXIC EFFECT SOLVENT NEC",0
"982.0","TOXIC EFFECT BENZENE",65535
"982.1","TOXIC EFF CARBON TETRACH",65535
"982.2","TOXIC EFF CARBON DISULFI",65535
"982.3","TX EF CL-HYDCARB SLV NEC",65535
"982.4","TOXIC EFFECT NITROGLYCOL",65535
"982.8","TOXIC EFF NONPETROL SOLV",65535
"983","TOXIC EFFECT CAUSTICS*",0
"983.0","TOX EFF CORROSIVE AROMAT",65535
"983.1","TOXIC EFFECT ACIDS",65535
"983.2","TOXIC EFF CAUSTIC ALKALI",65535
"983.9","TOXIC EFFECT CAUSTIC NOS",65535
"984","TOXIC EFF LEAD & COMPND*",0
"984.0","TX EFF INORG LEAD COMPND",65535
"984.1","TOX EFF ORG LEAD COMPND",65535
"984.8","TOX EFF LEAD COMPND NEC",65535
"984.9","TOX EFF LEAD COMPND NOS",65535
"985","TOXIC EFFECT OTH METALS*",0
"985.0","TOXIC EFFECT MERCURY",65535
"985.1","TOXIC EFFECT ARSENIC",65535
"985.2","TOXIC EFFECT MANGANESE",65535
"985.3","TOXIC EFFECT BERYLLIUM",65535
"985.4","TOXIC EFFECT ANTIMONY",65535
"985.5","TOXIC EFFECT CADMIUM",65535
"985.6","TOXIC EFFECT CHROMIUM",65535
"985.8","TOXIC EFFECT METALS NEC",65535
"985.9","TOXIC EFFECT METAL NOS",65535
"986","TOX EFF CARBON MONOXIDE",65535
"987","TOXIDE EFF GAS/VAPOR NEC",0
"987.0","TOXIC EFF LIQ PETROL GAS",65535
"987.1","TOX EF HYDROCARB GAS NEC",65535
"987.2","TOXIC EFF NITROGEN OXIDE",65535
"987.3","TOXIC EFF SULFUR DIOXIDE",65535
"987.4","TOXIC EFFECT FREON",65535
"987.5","TOX EFF LACRIMOGENIC GAS",65535
"987.6","TOXIC EFF CHLORINE GAS",65535
"987.7","TOX EFF HYDROCYAN ACD GS",65535
"987.8","TOXIC EFF GAS/VAPOR NEC",65535
"987.9","TOXIC EFF GAS/VAPOR NOS",65535
"988","TOXIC EFF NOXIOUS FOOD*",0
"988.0","TOXIC EFF FISH/SHELLFISH",65535
"988.1","TOXIC EFFECT MUSHROOMS",65535
"988.2","TOX EFF BERRY/PLANT NEC",65535
"988.8","TOX EFF NOXIOUS FOOD NEC",65535
"988.9","TOX EFF NOXIOUS FOOD NOS",65535
"989","TOX EFF OTH NONMED SUBST",0
"989.0","TOXIC EFFECT CYANIDES",65535
"989.1","TOXIC EFFECT STRYCHNINE",65535
"989.2","TOX EFF CHLOR HYDROCARB",65535
"989.3","TOX EFF ORGANPHOS/CARBAM",65535
"989.4","TOXIC EFF PESTICIDES NEC",65535
"989.5","TOXIC EFFECT VENOM",65535
"989.6","TOXIC EFF SOAP/DETERGENT",65535
"989.7","TOX EFF AFLATOX/MYCOTOX",65535
"989.8","TOX EFF NONMED SUBST NEC",0
"989.81","TOXIC EFFECT OF ASBESTOS",65535
"989.82","TOXIC EFFECT OF LATEX",65535
"989.83","TOXIC EFFECT OF SILICONE",65535
"989.84","TOXIC EFFECT OF TOBACCO",65535
"989.89","TOX EFF NONMED SUBST NEC",65535
"989.9","TOX EFF NONMED SUBST NOS",65535
"990","EFFECTS RADIATION NOS",65535
"991","EFF REDUCED TEMPERATURE*",0
"991.0","FROSTBITE OF FACE",65535
"991.1","FROSTBITE OF HAND",65535
"991.2","FROSTBITE OF FOOT",65535
"991.3","FROSTBITE NEC/NOS",65535
"991.4","IMMERSION FOOT",65535
"991.5","CHILBLAINS",65535
"991.6","HYPOTHERMIA",65535
"991.8","EFFECT REDUCED TEMP NEC",65535
"991.9","EFFECT REDUCED TEMP NOS",65535
"992","EFFECT OF HEAT/LIGHT*",0
"992.0","HEAT STROKE & SUNSTROKE",65535
"992.1","HEAT SYNCOPE",65535
"992.2","HEAT CRAMPS",65535
"992.3","HEAT EXHAUST-ANHYDROTIC",65535
"992.4","HEAT EXHAUST-SALT DEPLE",65535
"992.5","HEAT EXHAUSTION NOS",65535
"992.6","HEAT FATIGUE, TRANSIENT",65535
"992.7","HEAT EDEMA",65535
"992.8","HEAT EFFECT NEC",65535
"992.9","HEAT EFFECT NOS",65535
"993","EFFECTS OF AIR PRESSURE*",0
"993.0","BAROTRAUMA, OTITIC",65535
"993.1","BAROTRAUMA, SINUS",65535
"993.2","EFF HIGH ALTITUD NEC/NOS",65535
"993.3","CAISSON DISEASE",65535
"993.4","EFF AIR PRESS BY EXPLOS",65535
"993.8","EFFECT AIR PRESSURE NEC",65535
"993.9","EFFECT AIR PRESSURE NOS",65535
"994","EFFECT EXTERNAL CAUS NEC",0
"994.0","EFFECTS OF LIGHTNING",65535
"994.1","DROWNING/NONFATAL SUBMER",65535
"994.2","EFFECTS OF HUNGER",65535
"994.3","EFFECTS OF THIRST",65535
"994.4","EXHAUSTION-EXPOSURE",65535
"994.5","EXHAUSTION-EXCESS EXERT",65535
"994.6","MOTION SICKNESS",65535
"994.7","ASPHYXIATION/STRANGULAT",65535
"994.8","EFFECTS ELECTRIC CURRENT",65535
"994.9","EFFECT EXTERNAL CAUS NEC",65535
"995","CERTAIN ADVERSE EFF NEC*",0
"995.0","ANAPHYLACTIC SHOCK",65535
"995.1","ANGIONEUROTIC EDEMA",65535
"995.2","ADV EFF MED/BIOL SUB NOS",0
"995.20","ADV EFF MED/BIOL SUB NOS",65535
"995.21","ARTHUS PHENOMENON",65535
"995.22","ADV EFF ANESTHESIA NOS",65535
"995.23","ADVERSE EFF INSULIN NOS",65535
"995.27","DRUG ALLERGY NEC",65535
"995.29","ADV EFF MED/BIOL NEC/NOS",65535
"995.3","ALLERGY, UNSPECIFIED",65535
"995.4","SHOCK DUE TO ANESTHESIA",65535
"995.5","CHILD MALTREATMENT SYND*",0
"995.50","CHILD ABUSE NOS",65535
"995.51","CHILD EMOTNL/PSYCH ABUSE",65535
"995.52","CHILD NEGLECT-NUTRITION",65535
"995.53","CHILD SEXUAL ABUSE",65535
"995.54","CHILD PHYSICAL ABUSE",65535
"995.55","SHAKEN INFANT SYNDROME",65535
"995.59","CHILD ABUSE/NEGLECT NEC",65535
"995.60","ANPHYLCT SHK FOOD NOS",65535
"995.61","ANPHYLCT SHK PEANUTS",65535
"995.62","ANPHYLCT SHK CRSTACNS",65535
"995.63","ANPHYLCT SHK FRTS VEG",65535
"995.64","ANPHYLCT SHK TR NTS SEED",65535
"995.65","ANPHYLCT SHK FISH",65535
"995.66","ANPHYLCT SHK FOOD ADDTV",65535
"995.67","ANPHYLCT SHK MILK PROD",65535
"995.68","ANPHYLCT SHK EGGS",65535
"995.69","ANPHYLCT SHK OT SPF FOOD",65535
"995.7","ADVERSE FOOD REACT NEC",65535
"995.8","ADVERSE EFFECT NEC*",0
"995.80","ADULT MALTREATMENT NOS",65535
"995.81","ADULT PHYSICAL ABUSE",65535
"995.82","ADULT EMOTNL/PSYCH ABUSE",65535
"995.83","ADULT SEXUAL ABUSE",65535
"995.84","ADULT NEGLECT-NUTRITION",65535
"995.85","OTH ADULT ABUSE/NEGLECT",65535
"995.86","MALIGNANT HYPERTHERMIA",65535
"995.89","ADVERSE EFFECT NEC",65535
"995.9","SIRS",0
"995.90","SIRS, NOS",65535
"995.91","SEPSIS",65535
"995.92","SEVERE SEPSIS",65535
"995.93","SIRS-NONINF W/O AC OR DS",65535
"995.94","SIRS-NONINF W AC ORG DYS",65535
"996","REPLACE & GRAFT COMPLIC*",0
"996.0","MALFUNC CARD DEVIC/GRAFT",0
"996.00","MALFUNC CARD DEV/GRF NOS",65535
"996.01","MALFUNC CARDIAC PACEMAKE",65535
"996.02","MALFUNC PROSTH HRT VALVE",65535
"996.03","MALFUNC CORON BYPASS GRF",65535
"996.04","MCH CMP AUTM MPLNT DFBRL",65535
"996.09","MALFUNC CARD DEV/GRF NEC",65535
"996.1","MALFUNC VASC DEVICE/GRAF",65535
"996.2","MALFUN NEURO DEVICE/GRAF",65535
"996.3","MALFUNC GU DEVICE/GRAFT*",0
"996.30","MALFUNC GU DEV/GRAFT NOS",65535
"996.31","MALFUNC URETHRAL CATH",65535
"996.32","MALFUNCTION IUD",65535
"996.39","MALFUNC GU DEV/GRAFT NEC",65535
"996.4","MALF INT ORTHPED DEV/GRF",0
"996.40","CMP INT ORTH DEV/GFT NOS",65535
"996.41","MECH LOOSENING PROS JT",65535
"996.42","DISLOCATE PROSTHETIC JT",65535
"996.43","PROSTHTC JT IMPLANT FAIL",65535
"996.44","PERIPROSTHETC FX-PROS JT",65535
"996.45","PERIPROSTHETC OSTEOLYSIS",65535
"996.46","ARTICULAR WEAR PROSTH JT",65535
"996.47","MECH COM PROS JT IMPLANT",65535
"996.49","MECH COM ORTH DEV NEC",65535
"996.51","CORNEAL GRFT MALFUNCTION",65535
"996.52","OTH TISSUE GRAFT MALFUNC",65535
"996.53","LENS PROSTHESIS MALFUNC",65535
"996.54","BREAST PROSTH MALFUNC",65535
"996.55","COMP-ARTIFICIAL SKIN GRF",65535
"996.56","COMP-PERITON DIALYS CATH",65535
"996.57","COMPLCATION-INSULIN PUMP",65535
"996.59","MALFUNC OTH DEVICE/GRAFT",65535
"996.6","INFEC/INFLAM-DEVIC/GRAFT",0
"996.60","REACTION-UNSP DEVIC/GRFT",65535
"996.61","REACT-CARDIAC DEV/GRAFT",65535
"996.62","REACT-OTH VASC DEV/GRAFT",65535
"996.63","REACT-NERV SYS DEV/GRAFT",65535
"996.64","REACT-INDWELL URIN CATH",65535
"996.65","REACT-OTH GENITOURIN DEV",65535
"996.66","REACT-INTER JOINT PROST",65535
"996.67","REACT-OTH INT ORTHO DEV",65535
"996.68","REACT-PERITON DIALY CATH",65535
"996.69","REACT-INT PROS DEVIC NEC",65535
"996.7","COMPLIC DEVICE/GRAFT NEC",0
"996.70","COMP-UNSP DEVICE/GRAFT",65535
"996.71","COMP-HEART VALVE PROSTH",65535
"996.72","COMP-OTH CARDIAC DEVICE",65535
"996.73","COMP-REN DIALYS DEV/GRFT",65535
"996.74","COMP-OTH VASC DEV/GRAFT",65535
"996.75","COMP-NERV SYS DEV/GRAFT",65535
"996.76","COMP-GENITOURIN DEV/GRFT",65535
"996.77","COMP-INTERNAL JOINT PROS",65535
"996.78","COMP-OTH INT ORTHO DEVIC",65535
"996.79","COMP-INT PROST DEVIC NEC",65535
"996.80","COMP ORGAN TRANSPLNT NOS",65535
"996.81","COMPL KIDNEY TRANSPLANT",65535
"996.82","COMPL LIVER TRANSPLANT",65535
"996.83","COMPL HEART TRANSPLANT",65535
"996.84","COMPL LUNG TRANSPLANT",65535
"996.85","COMPL MARROW TRANSPLANT",65535
"996.86","COMPL PANCREAS TRANSPLNT",65535
"996.87","COMP INTESTINE TRANSPLNT",65535
"996.89","COMP OTH ORGAN TRANSPLNT",65535
"996.9","COMPL REATTACHED PART*",0
"996.90","COMP REATTACH EXTREM NOS",65535
"996.91","COMPL REATTACHED FOREARM",65535
"996.92","COMPL REATTACHED HAND",65535
"996.93","COMPL REATTACHED FINGER",65535
"996.94","COMPL REATTACHED ARM NEC",65535
"996.95","COMPL REATTACHED FOOT",65535
"996.96","COMPL REATTACHED LEG NEC",65535
"996.99","COMPL REATTACH PART NEC",65535
"997","SURG COMPL-BODY SYST NEC",0
"997.0","SURG COMPLICATION-CNS*",0
"997.00","NERVOUS SYST COMPLC NOS",65535
"997.01","SURG COMPLICATION - CNS",65535
"997.02","IATROGEN CV INFARC/HMRHG",65535
"997.09","SURG COMP NERV SYSTM NEC",65535
"997.1","SURG COMPL-HEART",65535
"997.2","SURG COMP-PERI VASC SYST",65535
"997.3","SURG COMPLIC-RESPIR SYST",65535
"997.4","SURG COMP-DIGESTV SYSTEM",65535
"997.5","SURG COMPL-URINARY TRACT",65535
"997.6","LATE AMPUTATION COMPLIC*",0
"997.60","AMPUTAT STUMP COMPL NOS",65535
"997.61","NEUROMA AMPUTATION STUMP",65535
"997.62","INFECTION AMPUTAT STUMP",65535
"997.69","AMPUTAT STUMP COMPL NEC",65535
"997.71","VASC COMP MESENTERIC ART",65535
"997.72","VASC COMP RENAL ARTERY",65535
"997.79","VASCULAR COMP VESSEL NEC",65535
"997.9","SURG COMPL-BODY SYST NEC",0
"997.91","SURG COMP - HYPERTENSION",65535
"997.99","SURG COMPL-BODY SYST NEC",65535
"998","OTH SURGICAL COMPL NEC*",0
"998.0","POSTOPERATIVE SHOCK",65535
"998.1","HEMORR COMPLIC PROCEDURE",0
"998.11","HEMORRHAGE COMPLIC PROC",65535
"998.12","HEMATOMA COMPLIC PROC",65535
"998.13","SEROMA COMPLICTING PROC",65535
"998.2","ACCIDENTAL OP LACERATION",65535
"998.3","POSTOP WOUND DISRUPTION",0
"998.31","DISRUP-INTERNAL OP WOUND",65535
"998.32","DISRUP-EXTERNAL OP WOUND",65535
"998.4","FB LEFT DURING PROCEDURE",65535
"998.5","POSTOPERATIVE INFECTION*",0
"998.51","INFECTED POSTOP SEROMA",65535
"998.59","OTHER POSTOP INFECTION",65535
"998.6","PERSIST POSTOP FISTULA",65535
"998.7","POSTOP FORGN SUBST REACT",65535
"998.8","SURGICAL COMPLICAT NEC*",0
"998.81","EMPHYSEMA RSULT FRM PROC",65535
"998.82","CTRCT FRGMT FRM CTR SURG",65535
"998.83","NON-HEALING SURGCL WOUND",65535
"998.89","OTH SPCF CMPLC PROCD NEC",65535
"998.9","SURGICAL COMPLICAT NOS",65535
"999","COMPLIC MEDICAL CARE NEC",0
"999.0","GENERALIZED VACCINIA",65535
"999.1","AIR EMBOL COMP MED CARE",65535
"999.2","VASC COMP MED CARE NEC",65535
"999.3","INFEC COMPL MED CARE NEC",0
"999.31","INFECT D/T CENT VEN CATH",65535
"999.39","INFECT FOL INFUS/INJ/VAC",65535
"999.4","ANAPHYLACTIC SHOCK-SERUM",65535
"999.5","SERUM REACTION NEC",65535
"999.6","ABO INCOMPATIBILITY REAC",65535
"999.7","RH INCOMPATIBILITY REACT",65535
"999.8","TRANSFUSION REACTION NEC",65535
"999.9","COMPLIC MED CARE NEC/NOS",65535
"E800","RR ACC COLL W ROLL STOCK",0
"E800.0","RR COLLISION NOS-EMPLOY",65535
"E800.1","RR COLL NOS-PASSENGER",65535
"E800.2","RR COLL NOS-PEDESTRIAN",65535
"E800.3","RR COLL NOS-PED CYCLIST",65535
"E800.8","RR COLL NOS-PERSON NEC",65535
"E800.9","RR COLL NOS-PERSON NOS",65535
"E801","RR ACC W OTH OBJECT",0
"E801.0","RR COLL W OTH OBJ-EMPLOY",65535
"E801.1","RR COLL W OTH OBJ-PASNGR",65535
"E801.2","RR COLL W OTH OBJ-PEDEST",65535
"E801.3","RR COLL W OTH OBJ-CYCL",65535
"E801.8","RR COL W OTH OBJ-PER NEC",65535
"E801.9","RR COL W OTH OBJ-PER NOS",65535
"E802","RR ACC W/O ANTECED COLL",0
"E802.0","RR ACC W DERAIL-EMPLOYEE",65535
"E802.1","RR ACC W DERAIL-PASSENG",65535
"E802.2","RR ACC W DERAIL-PEDEST",65535
"E802.3","RR ACC W DERAIL-PED CYCL",65535
"E802.8","RR ACC W DERAIL-PERS NEC",65535
"E802.9","RR ACC W DERAIL-PERS NOS",65535
"E803","RR ACC W EXPL,FIRE,BURN",0
"E803.0","RR ACC W EXPLOSION-EMPL",65535
"E803.1","RR ACC W EXPLOS-PASNGR",65535
"E803.2","RR ACC W EXPLOS-PEDEST",65535
"E803.3","RR ACC W EXPLOS-PED CYCL",65535
"E803.8","RR ACC W EXPLOS-PERS NEC",65535
"E803.9","RR ACC W EXPLOS-PERS NOS",65535
"E804","FALL IN,ON,FROM TRAIN",0
"E804.0","FALL ON/FROM TRAIN-EMPL",65535
"E804.1","FALL FROM TRAIN-PASSENGR",65535
"E804.2","FALL FROM TRAIN-PEDEST",65535
"E804.3","FALL FROM TRAIN-PED CYCL",65535
"E804.4","FALL ON/FROM TRAIN*",0
"E804.8","FALL FROM TRAIN-PERS NEC",65535
"E804.9","FALL FROM TRAIN-PERS NOS",65535
"E805","HIT BY ROLLING STOCK",0
"E805.0","HIT BY TRAIN-EMPLOYEE",65535
"E805.1","HIT BY TRAIN-PASSENGER",65535
"E805.2","HIT BY TRAIN-PEDESTRIAN",65535
"E805.3","HIT BY TRAIN-PED CYCLIST",65535
"E805.5","HIT BY ROLLING STOCK*",0
"E805.8","HIT BY TRAIN-PERSON NEC",65535
"E805.9","HIT BY TRAIN-PERSON NOS",65535
"E806","OTH SPEC RAILWAY ACC",0
"E806.0","RR ACC NEC-EMPLOYEE",65535
"E806.1","RR ACC NEC-PASSENGER",65535
"E806.2","RR ACC NEC-PEDESTRIAN",65535
"E806.3","RR ACC NEC-PED CYCLIST",65535
"E806.6","RAILWAY ACCIDENT NEC*",0
"E806.8","RR ACC NEC-PERSON NEC",65535
"E806.9","RR ACC NEC-PERSON NOS",65535
"E807","RR ACC UNSPECIFIED",0
"E807.0","RR ACCIDENT NOS-EMPLOYEE",65535
"E807.1","RR ACC NOS-PASSENGER",65535
"E807.2","RR ACC NOS-PEDESTRIAN",65535
"E807.3","RR ACC NOS-PED CYCLIST",65535
"E807.7","RAILWAY ACCIDENT NOS*",0
"E807.8","RR ACC NOS-PERSON NEC",65535
"E807.9","RR ACC NOS-PERSON NOS",65535
"E810","VEHICLE-TRAIN COLLISION*",0
"E810.0","MV-TRAIN COLL-DRIVER",65535
"E810.1","MV-TRAIN COLL-PASNGR",65535
"E810.2","MV-TRAIN COLL-MOTORCYCL",65535
"E810.3","MV-TRAIN COLL-MCYCL PSGR",65535
"E810.4","MV-TRAIN COLL-ST CAR",65535
"E810.5","MV-TRAIN COLL-ANIM RID",65535
"E810.6","MV-TRAIN COLL-PED CYCL",65535
"E810.7","MV-TRAIN COLL-PEDEST",65535
"E810.8","MV-TRAIN COLL-PERS NEC",65535
"E810.9","MV-TRAIN COLL-PERS NOS",65535
"E811","MV REENTRANT COLLISION*",0
"E811.0","REENTRANT MV COLL-DRIVER",65535
"E811.1","REENTRANT MV COLL-PASNGR",65535
"E811.2","REENTRANT COLL-MOTCYCL",65535
"E811.3","REENTRANT COLL-MCYC PSGR",65535
"E811.4","REENTRANT COLL-ST CAR",65535
"E811.5","REENTRANT COLL-ANIM RID",65535
"E811.6","REENTRANT COLL-PED CYCL",65535
"E811.7","REENTRANT COLL-PEDEST",65535
"E811.8","REENTRANT COLL-PERS NEC",65535
"E811.9","REENTRANT COLL-PERS NOS",65535
"E812","MOT VEHIC COLLISION NOS*",0
"E812.0","MV COLLISION NOS-DRIVER",65535
"E812.1","MV COLLISION NOS-PASNGR",65535
"E812.2","MV COLLIS NOS-MOTORCYCL",65535
"E812.3","MV COLL NOS-MCYCL PSNGR",65535
"E812.4","MV COLLISION NOS-ST CAR",65535
"E812.5","MV COLL NOS-ANIM RID",65535
"E812.6","MV COLL NOS-PED CYCL",65535
"E812.7","MV COLLISION NOS-PEDEST",65535
"E812.8","MV COLLIS NOS-PERS NEC",65535
"E812.9","MV COLLIS NOS-PERS NOS",65535
"E813","MV-OTH VEHICLE COLLISION",0
"E813.0","MV-OTH VEH COLL-DRIVER",65535
"E813.1","MV-OTH VEH COLL-PASNGR",65535
"E813.2","MV-OTH VEH COLL-MOTCYCL",65535
"E813.3","MV-OTH VEH COLL-MCYC PSG",65535
"E813.4","MV-OTH VEH COLL-ST CAR",65535
"E813.5","MV-OTH VEH COLL-ANIM RID",65535
"E813.6","MV-OTH VEH COLL-PED CYCL",65535
"E813.7","MV-OTH VEH COLL-PEDEST",65535
"E813.8","MV-OTH VEH COLL-PERS NEC",65535
"E813.9","MV-OTH VEH COLL-PERS NOS",65535
"E814","MV COLLISION W PEDEST*",0
"E814.0","MV COLL W PEDEST-DRIVER",65535
"E814.1","MV COLL W PEDEST-PASNGR",65535
"E814.2","MV COLL W PEDEST-MOTCYCL",65535
"E814.3","MV COLL W PED-MCYCL PSGR",65535
"E814.4","MV COLL W PEDEST-ST CAR",65535
"E814.5","MV COLL W PED-ANIM RID",65535
"E814.6","MV COLL W PED-PED CYCL",65535
"E814.7","MV COLL W PEDEST-PEDEST",65535
"E814.8","MV COLL W PEDES-PERS NEC",65535
"E814.9","MV COLL W PEDES-PERS NOS",65535
"E815","MV COLLISION W OTH OBJ*",0
"E815.0","MV COLL W OTH OBJ-DRIVER",65535
"E815.1","MV COLL W OTH OBJ-PASNGR",65535
"E815.2","MV COLL W OTH OBJ-MOCYCL",65535
"E815.3","MV COLL W OBJ-MCYCL PSGR",65535
"E815.4","MV COLL W OBJ-ST CAR",65535
"E815.5","MV COLL W OBJ-ANIM RIDER",65535
"E815.6","MV COLL W OBJ-PED CYCL",65535
"E815.7","MV COLL W OBJ-PEDEST",65535
"E815.8","MV COLL W OBJ-PERS NEC",65535
"E815.9","MV COLL W OBJ-PERS NOS",65535
"E816","LOSS OF CONTROL MV ACC*",0
"E816.0","LOSS CONTROL MV ACC-DRIV",65535
"E816.1","LOSS CONTROL MV ACC-PSGR",65535
"E816.2","LOSS CONTROL MV-MOCYCL",65535
"E816.3","LOSS CONTROL MV-MCYC PSG",65535
"E816.4","LOSS CONT MV ACC-ST CAR",65535
"E816.5","LOSS CONT MV-ANIM RIDER",65535
"E816.6","LOSS CONTROL MV-PED CYCL",65535
"E816.7","LOSS CONTROL MV-PEDEST",65535
"E816.8","LOSS CONTROL MV-PERS NEC",65535
"E816.9","LOSS CONTROL MV-PERS NOS",65535
"E817","MV TRAF ACC-BOARD/ALIGHT",0
"E817.0","MV ACC BOARD/ALIGHT-DRIV",65535
"E817.1","MV ACC BOARD/ALIGHT-PSGR",65535
"E817.2","MV BOARD/ALIGHT-MOTCYCL",65535
"E817.3","MV BRD/ALIGHT-MCYCL PSGR",65535
"E817.4","MV ACC BRD/ALIGHT-ST CAR",65535
"E817.5","MV BRD/ALIGHT-ANIM RIDER",65535
"E817.6","MV BRD/ALIGHT-PED CYCL",65535
"E817.7","MV BRD/ALIGHT-PEDESTRIAN",65535
"E817.8","MV BOARD/ALIGHT-PERS NEC",65535
"E817.9","MV BOARD/ALIGHT-PERS NOS",65535
"E818","MV TRAFFIC ACCIDENT NEC*",0
"E818.0","MV TRAFF ACC NEC-DRIVER",65535
"E818.1","MV TRAFF ACC NEC-PASNGR",65535
"E818.2","MV TRAFF ACC NEC-MOCYCL",65535
"E818.3","MV TRAFF ACC-MCYCL PSGR",65535
"E818.4","MV TRAFF ACC NEC-ST CAR",65535
"E818.5","MV TRAFF ACC-ANIM RIDER",65535
"E818.6","MV TRAFF ACC-PED CYC",65535
"E818.7","MV TRAFF ACC NEC-PEDEST",65535
"E818.8","MV TRAFF ACC-PERS NEC",65535
"E818.9","MV TRAFF ACC-PERS NOS",65535
"E819","MV TRAFFIC ACCIDENT NOS*",0
"E819.0","TRAFFIC ACC NOS-DRIVER",65535
"E819.1","TRAFFIC ACC NOS-PASNGR",65535
"E819.2","TRAFFIC ACC NOS-MOTCYCL",65535
