Ingredient|DF;Route||Trade_Name|Applicant|Strength|Appl_Type|Appl_No|Product_No|TE_Code|Approval_Date|RLD|Type|Applicant_Full_Name
RAMIPRIL|CAPSULE|ORAL|RAMIPRIL|DR REDDYS LABS LTD|2.5MG|A|078191|002|AB|Jun 18, 2008|No|RX|DR REDDYS LABORATORIES LTD
RAMIPRIL|CAPSULE|ORAL|RAMIPRIL|DR REDDYS LABS LTD|5MG|A|078191|003|AB|Jun 18, 2008|No|RX|DR REDDYS LABORATORIES LTD
RAMIPRIL|CAPSULE|ORAL|RAMIPRIL|INVAGEN PHARMS|1.25MG|A|078745|001|AB|Jun 18, 2008|No|RX|INVAGEN PHARMACEUTICALS INC
RAMIPRIL|CAPSULE|ORAL|RAMIPRIL|INVAGEN PHARMS|10MG|A|078745|004|AB|Jun 18, 2008|No|RX|INVAGEN PHARMACEUTICALS INC
RAMIPRIL|CAPSULE|ORAL|RAMIPRIL|INVAGEN PHARMS|2.5MG|A|078745|002|AB|Jun 18, 2008|No|RX|INVAGEN PHARMACEUTICALS INC
RAMIPRIL|CAPSULE|ORAL|RAMIPRIL|INVAGEN PHARMS|5MG|A|078745|003|AB|Jun 18, 2008|No|RX|INVAGEN PHARMACEUTICALS INC
RAMIPRIL|CAPSULE|ORAL|RAMIPRIL|LUPIN|1.25MG|A|077626|001|AB|Jun 9, 2008|No|RX|LUPIN LTD
RAMIPRIL|CAPSULE|ORAL|RAMIPRIL|LUPIN|10MG|A|077626|004|AB|Jun 9, 2008|No|RX|LUPIN LTD
RAMIPRIL|CAPSULE|ORAL|RAMIPRIL|LUPIN|2.5MG|A|077626|002|AB|Jun 9, 2008|No|RX|LUPIN LTD
RAMIPRIL|CAPSULE|ORAL|RAMIPRIL|LUPIN|5MG|A|077626|003|AB|Jun 9, 2008|No|RX|LUPIN LTD
RAMIPRIL|CAPSULE|ORAL|RAMIPRIL|RANBAXY|10MG|A|078849|002|AB|Mar 6, 2009|No|RX|RANBAXY LABORATORIES LTD
RAMIPRIL|CAPSULE|ORAL|RAMIPRIL|RANBAXY|5MG|A|078849|001|AB|Mar 6, 2009|No|RX|RANBAXY LABORATORIES LTD
RAMIPRIL|CAPSULE|ORAL|RAMIPRIL|ROXANE|1.25MG|A|077900|001|AB|Jun 18, 2008|No|RX|ROXANE LABORATORIES INC
RAMIPRIL|CAPSULE|ORAL|RAMIPRIL|ROXANE|10MG|A|077900|004|AB|Jun 18, 2008|No|RX|ROXANE LABORATORIES INC
RAMIPRIL|CAPSULE|ORAL|RAMIPRIL|ROXANE|2.5MG|A|077900|002|AB|Jun 18, 2008|No|RX|ROXANE LABORATORIES INC
RAMIPRIL|CAPSULE|ORAL|RAMIPRIL|ROXANE|5MG|A|077900|003|AB|Jun 18, 2008|No|RX|ROXANE LABORATORIES INC
RAMIPRIL|CAPSULE|ORAL|RAMIPRIL|SANDOZ|1.25MG|A|077514|001|AB|Jun 18, 2008|No|RX|SANDOZ INC
RAMIPRIL|CAPSULE|ORAL|RAMIPRIL|SANDOZ|10MG|A|077514|004|AB|Jun 18, 2008|No|RX|SANDOZ INC
RAMIPRIL|CAPSULE|ORAL|RAMIPRIL|SANDOZ|2.5MG|A|077514|002|AB|Jun 18, 2008|No|RX|SANDOZ INC
RAMIPRIL|CAPSULE|ORAL|RAMIPRIL|SANDOZ|5MG|A|077514|003|AB|Jun 18, 2008|No|RX|SANDOZ INC
RAMIPRIL|CAPSULE|ORAL|RAMIPRIL|TEVA PHARMS|1.25MG|A|077470|001|AB|Jun 18, 2008|No|RX|TEVA PHARMACEUTICALS USA
RAMIPRIL|CAPSULE|ORAL|RAMIPRIL|TEVA PHARMS|10MG|A|077470|004|AB|Jun 18, 2008|No|RX|TEVA PHARMACEUTICALS USA
RAMIPRIL|CAPSULE|ORAL|RAMIPRIL|TEVA PHARMS|2.5MG|A|077470|002|AB|Jun 18, 2008|No|RX|TEVA PHARMACEUTICALS USA
RAMIPRIL|CAPSULE|ORAL|RAMIPRIL|TEVA PHARMS|5MG|A|077470|003|AB|Jun 18, 2008|No|RX|TEVA PHARMACEUTICALS USA
RAMIPRIL|CAPSULE|ORAL|RAMIPRIL|ZYDUS PHARMS USA|1.25MG|A|078832|001|AB|Sep 2, 2008|No|RX|ZYDUS PHARMACEUTICALS USA INC
RAMIPRIL|CAPSULE|ORAL|RAMIPRIL|ZYDUS PHARMS USA|10MG|A|078832|004|AB|Sep 2, 2008|No|RX|ZYDUS PHARMACEUTICALS USA INC
RAMIPRIL|CAPSULE|ORAL|RAMIPRIL|ZYDUS PHARMS USA|2.5MG|A|078832|002|AB|Sep 2, 2008|No|RX|ZYDUS PHARMACEUTICALS USA INC
RAMIPRIL|CAPSULE|ORAL|RAMIPRIL|ZYDUS PHARMS USA|5MG|A|078832|003|AB|Sep 2, 2008|No|RX|ZYDUS PHARMACEUTICALS USA INC
RAMIPRIL|TABLET|ORAL|ALTACE|KING PHARMS|1.25MG|N|022021|001|AB|Feb 27, 2007|No|RX|KING PHARMACEUTICALS INC
RAMIPRIL|TABLET|ORAL|ALTACE|KING PHARMS|10MG|N|022021|004|AB|Feb 27, 2007|Yes|RX|KING PHARMACEUTICALS INC
RAMIPRIL|TABLET|ORAL|ALTACE|KING PHARMS|2.5MG|N|022021|002|AB|Feb 27, 2007|No|RX|KING PHARMACEUTICALS INC
RAMIPRIL|TABLET|ORAL|ALTACE|KING PHARMS|5MG|N|022021|003|AB|Feb 27, 2007|No|RX|KING PHARMACEUTICALS INC
RAMIPRIL|TABLET|ORAL|RAMIPRIL|ZYDUS PHARMS USA INC|1.25MG|A|090697|001|AB|Sep 24, 2009|No|RX|ZYDUS PHARMACEUTICALS USA INC
RAMIPRIL|TABLET|ORAL|RAMIPRIL|ZYDUS PHARMS USA INC|10MG|A|090697|004|AB|Sep 24, 2009|No|RX|ZYDUS PHARMACEUTICALS USA INC
RAMIPRIL|TABLET|ORAL|RAMIPRIL|ZYDUS PHARMS USA INC|2.5MG|A|090697|002|AB|Sep 24, 2009|No|RX|ZYDUS PHARMACEUTICALS USA INC
RAMIPRIL|TABLET|ORAL|RAMIPRIL|ZYDUS PHARMS USA INC|5MG|A|090697|003|AB|Sep 24, 2009|No|RX|ZYDUS PHARMACEUTICALS USA INC
RANITIDINE BISMUTH CITRATE|TABLET|ORAL|TRITEC|GLAXOSMITHKLINE|400MG|N|020559|001||Aug 8, 1996|No|DISCN|GLAXOSMITHKLINE
RANITIDINE HYDROCHLORIDE|CAPSULE|ORAL|RANITIDINE HYDROCHLORIDE|DR REDDYS LABS LTD|EQ 150MG BASE|A|075742|001|AB|Nov 29, 2000|No|RX|DR REDDYS LABORATORIES LTD
RANITIDINE HYDROCHLORIDE|CAPSULE|ORAL|RANITIDINE HYDROCHLORIDE|DR REDDYS LABS LTD|EQ 300MG BASE|A|075742|002|AB|Nov 29, 2000|No|RX|DR REDDYS LABORATORIES LTD
RANITIDINE HYDROCHLORIDE|CAPSULE|ORAL|RANITIDINE HYDROCHLORIDE|GENPHARM|EQ 150MG BASE|A|075564|001||Oct 27, 2000|No|DISCN|GENPHARM INC
RANITIDINE HYDROCHLORIDE|CAPSULE|ORAL|RANITIDINE HYDROCHLORIDE|GENPHARM|EQ 300MG BASE|A|075564|002||Oct 27, 2000|No|DISCN|GENPHARM INC
RANITIDINE HYDROCHLORIDE|CAPSULE|ORAL|RANITIDINE HYDROCHLORIDE|SANDOZ|EQ 150MG BASE|A|074655|001|AB|Oct 22, 1997|No|RX|SANDOZ INC
RANITIDINE HYDROCHLORIDE|CAPSULE|ORAL|RANITIDINE HYDROCHLORIDE|SANDOZ|EQ 300MG BASE|A|074655|002|AB|Oct 22, 1997|Yes|RX|SANDOZ INC
RANITIDINE HYDROCHLORIDE|CAPSULE|ORAL|RANITIDINE HYDROCHLORIDE|TEVA|EQ 150MG BASE|A|075557|001||Oct 31, 2003|No|DISCN|TEVA PHARMACEUTICALS USA INC
RANITIDINE HYDROCHLORIDE|CAPSULE|ORAL|RANITIDINE HYDROCHLORIDE|TEVA|EQ 300MG BASE|A|075557|002||Oct 31, 2003|No|DISCN|TEVA PHARMACEUTICALS USA INC
RANITIDINE HYDROCHLORIDE|CAPSULE|ORAL|ZANTAC 150|GLAXOSMITHKLINE|EQ 150MG BASE|N|020095|001||Mar 8, 1994|No|DISCN|GLAXOSMITHKLINE
RANITIDINE HYDROCHLORIDE|CAPSULE|ORAL|ZANTAC 300|GLAXOSMITHKLINE|EQ 300MG BASE|N|020095|002||Mar 8, 1994|No|DISCN|GLAXOSMITHKLINE
RANITIDINE HYDROCHLORIDE|GRANULE, EFFERVESCENT|ORAL|ZANTAC 150|GLAXOSMITHKLINE|EQ 150MG BASE/PACKET|N|020251|002||Mar 31, 1994|No|DISCN|GLAXOSMITHKLINE
RANITIDINE HYDROCHLORIDE|INJECTABLE|INJECTION|RANITIDINE HYDROCHLORIDE|BEDFORD|EQ 25MG BASE/ML|A|074764|001||Nov 19, 2004|No|DISCN|BEDFORD LABORATORIES DIV BEN VENUE LABORATORIES INC
RANITIDINE HYDROCHLORIDE|INJECTABLE|INJECTION|RANITIDINE HYDROCHLORIDE|BEDFORD|EQ 25MG BASE/ML|A|077458|001|AP|Feb 16, 2006|No|RX|BEDFORD LABORATORIES DIV BEN VENUE LABORATORIES INC
RANITIDINE HYDROCHLORIDE|INJECTABLE|INJECTION|RANITIDINE HYDROCHLORIDE|BEN VENUE|EQ 25MG BASE/ML|A|074777|001|AP|Mar 2, 2005|No|RX|BEN VENUE LABORATORIES INC
RANITIDINE HYDROCHLORIDE|INJECTABLE|INJECTION|ZANTAC|GLAXOSMITHKLINE|EQ 25MG BASE/ML|N|019090|001|AP|Oct 19, 1984|Yes|RX|GLAXOSMITHKLINE
RANITIDINE HYDROCHLORIDE|INJECTABLE|INJECTION|ZANTAC IN PLASTIC CONTAINER|GLAXOSMITHKLINE|EQ 1MG BASE/ML|N|019593|002||Sep 27, 1991|Yes|RX|GLAXOSMITHKLINE
RANITIDINE HYDROCHLORIDE|INJECTABLE|INJECTION|ZANTAC IN PLASTIC CONTAINER|GLAXOSMITHKLINE|EQ 50MG BASE/100ML|N|019593|001||Dec 17, 1986|No|DISCN|GLAXOSMITHKLINE
RANITIDINE HYDROCHLORIDE|SYRUP|ORAL|RANITIDINE HYDROCHLORIDE|ALPHARMA US PHARMS|EQ 15MG BASE/ML|A|076124|001|AA|Feb 21, 2007|No|RX|ALPHARMA US PHARMACEUTICALS DIVISION
RANITIDINE HYDROCHLORIDE|SYRUP|ORAL|RANITIDINE HYDROCHLORIDE|AMNEAL PHARMS|EQ 15MG BASE/ML|A|078312|001|AA|Sep 2, 2008|No|RX|AMNEAL PHARMACEUTICALS
RANITIDINE HYDROCHLORIDE|SYRUP|ORAL|RANITIDINE HYDROCHLORIDE|APOTEX|EQ 15MG BASE/ML|A|077602|001|AA|Sep 17, 2007|No|RX|APOTEX INC
RANITIDINE HYDROCHLORIDE|SYRUP|ORAL|RANITIDINE HYDROCHLORIDE|CYPRESS PHARM|EQ 15MG BASE/ML|A|078684|001|AA|Aug 27, 2009|No|RX|CYPRESS PHARMACEUTICAL INC
RANITIDINE HYDROCHLORIDE|SYRUP|ORAL|RANITIDINE HYDROCHLORIDE|DR REDDYS LABS LTD|EQ 15MG BASE/ML|A|090102|001|AA|May 26, 2009|No|RX|DR REDDYS LABORATORIES LTD
RANITIDINE HYDROCHLORIDE|SYRUP|ORAL|RANITIDINE HYDROCHLORIDE|PHARM ASSOC|EQ 15MG BASE/ML|A|077405|001|AA|Sep 21, 2007|No|RX|PHARMACEUTICAL ASSOC INC DIV BEACH PRODUCTS
RANITIDINE HYDROCHLORIDE|SYRUP|ORAL|RANITIDINE HYDROCHLORIDE|RANBAXY|EQ 15MG BASE/ML|A|078448|001|AA|Dec 13, 2007|No|RX|RANBAXY LABORATORIES LTD
RANITIDINE HYDROCHLORIDE|SYRUP|ORAL|RANITIDINE HYDROCHLORIDE|WOCKHARDT|EQ 15MG BASE/ML|A|079211|001|AA|May 26, 2009|No|RX|WOCKHARDT LTD
RANITIDINE HYDROCHLORIDE|SYRUP|ORAL|RANITIDINE HYDROCHLORIDE|WOCKHARDT|EQ 15MG BASE/ML|A|079212|001|AA|Feb 23, 2009|No|RX|WOCKHARDT LTD
RANITIDINE HYDROCHLORIDE|SYRUP|ORAL|ZANTAC|GLAXOSMITHKLINE|EQ 15MG BASE/ML|N|019675|001|AA|Dec 30, 1988|Yes|RX|GLAXOSMITHKLINE
RANITIDINE HYDROCHLORIDE|TABLET, EFFERVESCENT|ORAL|ZANTAC 150|GLAXOSMITHKLINE|EQ 150MG BASE|N|020251|001||Mar 31, 1994|No|DISCN|GLAXOSMITHKLINE
RANITIDINE HYDROCHLORIDE|TABLET, EFFERVESCENT|ORAL|ZANTAC 25|GLAXOSMITHKLINE|EQ 25MG BASE|N|020251|003||Apr 1, 2004|Yes|RX|GLAXOSMITHKLINE
RANITIDINE HYDROCHLORIDE|TABLET, EFFERVESCENT|ORAL|ZANTAC 75|BOEHRINGER INGELHEIM|EQ 75MG BASE |N|020745|001||Feb 26, 1998|No|DISCN|BOEHRINGER INGELHEIM PHARMACEUTICALS INC
RANITIDINE HYDROCHLORIDE|TABLET|ORAL|RANITIDINE HYDROCHLORIDE|AMNEAL PHARMS NY|EQ 150MG BASE|A|077824|001|AB|Oct 13, 2006|No|RX|AMNEAL PHARMACEUTICALS NY LLC
RANITIDINE HYDROCHLORIDE|TABLET|ORAL|RANITIDINE HYDROCHLORIDE|AMNEAL PHARMS NY|EQ 300MG BASE|A|077824|002|AB|Oct 13, 2006|No|RX|AMNEAL PHARMACEUTICALS NY LLC
RANITIDINE HYDROCHLORIDE|TABLET|ORAL|RANITIDINE HYDROCHLORIDE|APOTEX|EQ 150MG BASE|A|074680|001|AB|Sep 12, 1997|No|RX|APOTEX INC
RANITIDINE HYDROCHLORIDE|TABLET|ORAL|RANITIDINE HYDROCHLORIDE|APOTEX|EQ 300MG BASE|A|074680|002|AB|Sep 12, 1997|No|RX|APOTEX INC
RANITIDINE HYDROCHLORIDE|TABLET|ORAL|RANITIDINE HYDROCHLORIDE|BOEHRINGER INGELHEIM|EQ 150MG BASE|A|074662|001||Aug 29, 1997|No|DISCN|BOEHRINGER INGELHEIM CORP
RANITIDINE HYDROCHLORIDE|TABLET|ORAL|RANITIDINE HYDROCHLORIDE|BOEHRINGER INGELHEIM|EQ 300MG BASE|A|074662|002||Aug 29, 1997|No|DISCN|BOEHRINGER INGELHEIM CORP
RANITIDINE HYDROCHLORIDE|TABLET|ORAL|RANITIDINE HYDROCHLORIDE|COBALT|EQ 150MG BASE|A|077426|001|AB|Dec 19, 2005|No|RX|COBALT PHARMACEUTICALS INC
RANITIDINE HYDROCHLORIDE|TABLET|ORAL|RANITIDINE HYDROCHLORIDE|COBALT|EQ 300MG BASE|A|077426|002|AB|Dec 19, 2005|No|RX|COBALT PHARMACEUTICALS INC
RANITIDINE HYDROCHLORIDE|TABLET|ORAL|RANITIDINE HYDROCHLORIDE|DR REDDYS LABS INC|EQ 150MG BASE|A|076705|001|AB|Jul 27, 2005|No|RX|DR REDDYS LABORATORIES INC
RANITIDINE HYDROCHLORIDE|TABLET|ORAL|RANITIDINE HYDROCHLORIDE|DR REDDYS LABS INC|EQ 300MG BASE|A|076705|002|AB|Jul 27, 2005|No|RX|DR REDDYS LABORATORIES INC
RANITIDINE HYDROCHLORIDE|TABLET|ORAL|RANITIDINE HYDROCHLORIDE|DR REDDYS LABS LTD|EQ 150MG BASE|A|078192|001||Aug 31, 2007|No|OTC|DR REDDYS LABORATORIES LTD
RANITIDINE HYDROCHLORIDE|TABLET|ORAL|RANITIDINE HYDROCHLORIDE|DR REDDYS LABS LTD|EQ 75MG BASE|A|075294|001||Mar 28, 2000|No|OTC|DR REDDYS LABORATORIES LTD
RANITIDINE HYDROCHLORIDE|TABLET|ORAL|RANITIDINE HYDROCHLORIDE|GENPHARM|EQ 150MG BASE|A|074023|001|AB|Aug 22, 1997|No|RX|GENPHARM INC
RANITIDINE HYDROCHLORIDE|TABLET|ORAL|RANITIDINE HYDROCHLORIDE|GENPHARM|EQ 300MG BASE|A|074023|002|AB|Aug 22, 1997|No|RX|GENPHARM INC
RANITIDINE HYDROCHLORIDE|TABLET|ORAL|RANITIDINE HYDROCHLORIDE|GENPHARM|EQ 75MG BASE|A|075497|001||Jan 14, 2000|No|OTC|GENPHARM INC
RANITIDINE HYDROCHLORIDE|TABLET|ORAL|RANITIDINE HYDROCHLORIDE|GLENMARK GENERICS|EQ 150MG BASE|A|078542|001|AB|Nov 19, 2008|No|RX|GLENMARK GENERICS INC USA
RANITIDINE HYDROCHLORIDE|TABLET|ORAL|RANITIDINE HYDROCHLORIDE|GLENMARK GENERICS|EQ 300MG BASE|A|078542|002|AB|Nov 19, 2008|No|RX|GLENMARK GENERICS INC USA
RANITIDINE HYDROCHLORIDE|TABLET|ORAL|RANITIDINE HYDROCHLORIDE|IVAX SUB TEVA PHARMS|EQ 150MG BASE|A|075165|001|AB|Sep 30, 1998|No|RX|IVAX PHARMACEUTICALS INC SUB TEVA PHARMACEUTICALS USA
RANITIDINE HYDROCHLORIDE|TABLET|ORAL|RANITIDINE HYDROCHLORIDE|IVAX SUB TEVA PHARMS|EQ 300MG BASE|A|075165|002|AB|Sep 30, 1998|No|RX|IVAX PHARMACEUTICALS INC SUB TEVA PHARMACEUTICALS USA
RANITIDINE HYDROCHLORIDE|TABLET|ORAL|RANITIDINE HYDROCHLORIDE|IVAX SUB TEVA PHARMS|EQ 75MG BASE|A|075296|001||Jan 14, 2000|No|OTC|IVAX PHARMACEUTICALS INC SUB TEVA PHARMACEUTICALS USA
RANITIDINE HYDROCHLORIDE|TABLET|ORAL|RANITIDINE HYDROCHLORIDE|LEINER|EQ 75MG BASE|A|075094|001||Jun 21, 1999|No|OTC|LEINER HEALTH PRODUCTS INC
RANITIDINE HYDROCHLORIDE|TABLET|ORAL|RANITIDINE HYDROCHLORIDE|MYLAN|EQ 150MG BASE|A|074552|001||Jul 30, 1998|No|DISCN|MYLAN PHARMACEUTICALS INC
RANITIDINE HYDROCHLORIDE|TABLET|ORAL|RANITIDINE HYDROCHLORIDE|MYLAN|EQ 300MG BASE|A|074552|002||Jul 30, 1998|No|DISCN|MYLAN PHARMACEUTICALS INC
RANITIDINE HYDROCHLORIDE|TABLET|ORAL|RANITIDINE HYDROCHLORIDE|PAR PHARM|EQ 150MG BASE|A|075180|001|AB|Jan 28, 1999|No|RX|PAR PHARMACEUTICAL INC
RANITIDINE HYDROCHLORIDE|TABLET|ORAL|RANITIDINE HYDROCHLORIDE|PAR PHARM|EQ 300MG BASE|A|075180|002|AB|Jan 28, 1999|No|RX|PAR PHARMACEUTICAL INC
RANITIDINE HYDROCHLORIDE|TABLET|ORAL|RANITIDINE HYDROCHLORIDE|PERRIGO|EQ 75MG BASE|A|076195|001||Aug 30, 2002|No|OTC|L PERRIGO CO
RANITIDINE HYDROCHLORIDE|TABLET|ORAL|RANITIDINE HYDROCHLORIDE|RANBAXY|EQ 150MG BASE|A|075000|001||Jan 30, 1998|No|DISCN|RANBAXY PHARMACEUTICALS INC
RANITIDINE HYDROCHLORIDE|TABLET|ORAL|RANITIDINE HYDROCHLORIDE|RANBAXY|EQ 150MG BASE|A|075439|001||Apr 19, 2000|No|DISCN|RANBAXY LABORATORIES LTD
RANITIDINE HYDROCHLORIDE|TABLET|ORAL|RANITIDINE HYDROCHLORIDE|RANBAXY|EQ 300MG BASE|A|075000|002||Jan 30, 1998|No|DISCN|RANBAXY PHARMACEUTICALS INC
RANITIDINE HYDROCHLORIDE|TABLET|ORAL|RANITIDINE HYDROCHLORIDE|RANBAXY|EQ 300MG BASE|A|075439|002||Apr 19, 2000|No|DISCN|RANBAXY LABORATORIES LTD
RANITIDINE HYDROCHLORIDE|TABLET|ORAL|RANITIDINE HYDROCHLORIDE|RANBAXY|EQ 75MG BASE|A|075132|001||Jan 14, 2000|No|DISCN|RANBAXY LABORATORIES LTD
RANITIDINE HYDROCHLORIDE|TABLET|ORAL|RANITIDINE HYDROCHLORIDE|RANBAXY|EQ 75MG BASE|A|075254|001||Jan 14, 2000|No|DISCN|RANBAXY PHARMACEUTICALS INC
RANITIDINE HYDROCHLORIDE|TABLET|ORAL|RANITIDINE HYDROCHLORIDE|SANDOZ|EQ 150MG BASE|A|074467|001|AB|Aug 29, 1997|No|RX|SANDOZ INC
RANITIDINE HYDROCHLORIDE|TABLET|ORAL|RANITIDINE HYDROCHLORIDE|SANDOZ|EQ 300MG BASE|A|074467|002|AB|Aug 29, 1997|No|RX|SANDOZ INC
RANITIDINE HYDROCHLORIDE|TABLET|ORAL|RANITIDINE HYDROCHLORIDE|SANDOZ|EQ 75MG BASE|A|075519|001||Sep 26, 2002|No|DISCN|SANDOZ INC
RANITIDINE HYDROCHLORIDE|TABLET|ORAL|RANITIDINE HYDROCHLORIDE|TEVA|EQ 150MG BASE|A|074488|001|AB|Jul 31, 1997|No|RX|TEVA PHARMACEUTICALS USA INC
RANITIDINE HYDROCHLORIDE|TABLET|ORAL|RANITIDINE HYDROCHLORIDE|TEVA|EQ 300MG BASE|A|074488|002|AB|Jul 31, 1997|No|RX|TEVA PHARMACEUTICALS USA INC
RANITIDINE HYDROCHLORIDE|TABLET|ORAL|RANITIDINE HYDROCHLORIDE|TORPHARM|EQ 75MG BASE|A|075167|001||May 4, 2000|No|OTC|TORPHARM INC
RANITIDINE HYDROCHLORIDE|TABLET|ORAL|RANITIDINE HYDROCHLORIDE|WATSON LABS|EQ 150MG BASE|A|074864|001|AB|Oct 20, 1997|No|RX|WATSON LABORATORIES INC
RANITIDINE HYDROCHLORIDE|TABLET|ORAL|RANITIDINE HYDROCHLORIDE|WATSON LABS|EQ 300MG BASE|A|074864|002|AB|Oct 20, 1997|No|RX|WATSON LABORATORIES INC
RANITIDINE HYDROCHLORIDE|TABLET|ORAL|RANITIDINE HYDROCHLORIDE|WATSON LABS|EQ 75MG BASE|A|075212|001||Jan 14, 2000|No|OTC|WATSON LABORATORIES INC
RANITIDINE HYDROCHLORIDE|TABLET|ORAL|RANITIDINE HYDROCHLORIDE|WOCKHARDT|EQ 150MG BASE|A|075208|001|AB|Dec 17, 1998|No|RX|WOCKHARDT AMERICAS INC
RANITIDINE HYDROCHLORIDE|TABLET|ORAL|RANITIDINE HYDROCHLORIDE|WOCKHARDT|EQ 150MG BASE|A|078653|001||Nov 26, 2007|No|OTC|WOCKHARDT LTD
RANITIDINE HYDROCHLORIDE|TABLET|ORAL|RANITIDINE HYDROCHLORIDE|WOCKHARDT|EQ 150MG BASE|A|078701|001|AB|Nov 12, 2009|No|RX|WOCKHARDT LTD
RANITIDINE HYDROCHLORIDE|TABLET|ORAL|RANITIDINE HYDROCHLORIDE|WOCKHARDT|EQ 300MG BASE|A|075208|002|AB|Dec 17, 1998|No|RX|WOCKHARDT AMERICAS INC
RANITIDINE HYDROCHLORIDE|TABLET|ORAL|RANITIDINE HYDROCHLORIDE|WOCKHARDT|EQ 300MG BASE|A|078701|002|AB|Dec 11, 2009|No|RX|WOCKHARDT LTD
RANITIDINE HYDROCHLORIDE|TABLET|ORAL|RANITIDINE HYDROCHLORIDE|WOCKHARDT|EQ 75MG BASE|A|076760|001||Feb 24, 2006|No|OTC|WOCKHARDT LTD
RANITIDINE HYDROCHLORIDE|TABLET|ORAL|RANITIDINE HYDROCHLORIDE|WOCKHARDT|EQ 75MG BASE|A|078884|001||Jul 31, 2008|No|OTC|WOCKHARDT LTD
RANITIDINE HYDROCHLORIDE|TABLET|ORAL|ZANTAC 150|BOEHRINGER INGELHEIM|EQ 150MG BASE|N|021698|001||Aug 31, 2004|Yes|OTC|BOEHRINGER INGELHEIM
RANITIDINE HYDROCHLORIDE|TABLET|ORAL|ZANTAC 150|BOEHRINGER INGELHEIM|EQ 150MG BASE|N|021698|002||Mar 13, 2007|No|OTC|BOEHRINGER INGELHEIM
RANITIDINE HYDROCHLORIDE|TABLET|ORAL|ZANTAC 150|GLAXOSMITHKLINE|EQ 150MG BASE|N|018703|001|AB|Jun 9, 1983|No|RX|GLAXOSMITHKLINE
RANITIDINE HYDROCHLORIDE|TABLET|ORAL|ZANTAC 300|GLAXOSMITHKLINE|EQ 300MG BASE|N|018703|002|AB|Dec 9, 1985|Yes|RX|GLAXOSMITHKLINE
RANITIDINE HYDROCHLORIDE|TABLET|ORAL|ZANTAC 75|BOEHRINGER INGELHEIM|EQ 75MG BASE|N|020520|001||Dec 19, 1995|No|OTC|BOEHRINGER INGELHEIM
RANOLAZINE|TABLET, EXTENDED RELEASE|ORAL|RANEXA|GILEAD|1GM|N|021526|001||Feb 12, 2007|Yes|RX|GILEAD SCIENCES INC
RANOLAZINE|TABLET, EXTENDED RELEASE|ORAL|RANEXA|GILEAD|500MG|N|021526|002||Jan 27, 2006|No|RX|GILEAD SCIENCES INC
RAPACURONIUM BROMIDE|INJECTABLE|INJECTION|RAPLON|ORGANON USA INC|100MG/VIAL|N|020984|001||Aug 18, 1999|No|DISCN|ORGANON USA INC
RAPACURONIUM BROMIDE|INJECTABLE|INJECTION|RAPLON|ORGANON USA INC|200MG/VIAL|N|020984|002||Aug 18, 1999|No|DISCN|ORGANON USA INC
RASAGILINE MESYLATE|TABLET|ORAL|AZILECT|TEVA|EQ 0.5MG BASE|N|021641|001||May 16, 2006|No|RX|TEVA NEUROSCIENCE INC
RASAGILINE MESYLATE|TABLET|ORAL|AZILECT|TEVA|EQ 1MG BASE|N|021641|002||May 16, 2006|Yes|RX|TEVA NEUROSCIENCE INC
RAUWOLFIA SERPENTINA|TABLET|ORAL|HIWOLFIA|BOWMAN PHARMS|100MG|N|009276|004||Approved Prior to Jan 1, 1982|No|DISCN|BOWMAN PHARMACEUTICALS INC
RAUWOLFIA SERPENTINA|TABLET|ORAL|HIWOLFIA|BOWMAN PHARMS|50MG|N|009276|003||Approved Prior to Jan 1, 1982|No|DISCN|BOWMAN PHARMACEUTICALS INC
RAUWOLFIA SERPENTINA|TABLET|ORAL|HIWOLFIA|BOWMAN PHARMS|50MG|N|009276|005||Approved Prior to Jan 1, 1982|No|DISCN|BOWMAN PHARMACEUTICALS INC
RAUWOLFIA SERPENTINA|TABLET|ORAL|HYSERPIN|PHYS PRODS VA|50MG|N|010581|001||Approved Prior to Jan 1, 1982|No|DISCN|PHYSICIANS PRODUCTS CO INC DIV INTERNATIONAL LATEX CORP
RAUWOLFIA SERPENTINA|TABLET|ORAL|KOGLUCOID|PANRAY|100MG|N|009278|002||Approved Prior to Jan 1, 1982|No|DISCN|PANRAY CORP SUB ORMONT DRUG AND CHEMICAL CO INC
RAUWOLFIA SERPENTINA|TABLET|ORAL|KOGLUCOID|PANRAY|50MG|N|009278|001||Approved Prior to Jan 1, 1982|No|DISCN|PANRAY CORP SUB ORMONT DRUG AND CHEMICAL CO INC
RAUWOLFIA SERPENTINA|TABLET|ORAL|RAUDIXIN|APOTHECON|100MG|N|008842|002||Approved Prior to Jan 1, 1982|No|DISCN|APOTHECON INC DIV BRISTOL MYERS SQUIBB
RAUWOLFIA SERPENTINA|TABLET|ORAL|RAUDIXIN|APOTHECON|50MG|N|008842|001||Approved Prior to Jan 1, 1982|No|DISCN|APOTHECON INC DIV BRISTOL MYERS SQUIBB
RAUWOLFIA SERPENTINA|TABLET|ORAL|RAUSERPIN|FERNDALE LABS|100MG|N|009926|004||Approved Prior to Jan 1, 1982|No|DISCN|FERNDALE LABORATORIES INC
RAUWOLFIA SERPENTINA|TABLET|ORAL|RAUSERPIN|FERNDALE LABS|50MG|N|009926|002||Approved Prior to Jan 1, 1982|No|DISCN|FERNDALE LABORATORIES INC
